date P ETpot Q T
2011100909  0.000 0.157 0.0036   9.7
2011100910  0.000 0.159 0.0036  10.4
2011100911  0.000 0.201 0.0036  11.5
2011100912  0.000 0.118 0.0038  12.1
2011100913  0.000 0.074 0.0038  12.1
2011100914  1.110 0.028 0.0038  11.1
2011100915  1.110 0.010 0.0038  10.9
2011100916  0.111 0.001 0.0036  11.1
2011100917  0.777 0.000 0.0038  11.4
2011100918  0.111 0.000 0.0038  11.8
2011100919  0.444 0.000 0.0040  12.2
2011100920  0.555 0.000 0.0040  12.7
2011100921  0.222 0.000 0.0040  13.9
2011100922  0.111 0.000 0.0042  15.0
2011100923  0.444 0.000 0.0044  15.6
2011101000  0.444 0.000 0.0046  15.6
2011101001  0.333 0.000 0.0048  15.7
2011101002  1.443 0.000 0.0048  15.8
2011101003  0.333 0.000 0.0048  15.8
2011101004  0.111 0.000 0.0048  16.0
2011101005  0.000 0.000 0.0048  16.2
2011101006  0.000 0.006 0.0046  16.4
2011101007  0.000 0.026 0.0046  16.5
2011101008  0.000 0.048 0.0048  16.6
2011101009  0.000 0.082 0.0048  17.0
2011101010  0.000 0.108 0.0048  17.1
2011101011  0.000 0.065 0.0050  17.0
2011101012  0.000 0.061 0.0050  17.2
2011101013  0.140 0.050 0.0050  17.1
2011101014  0.000 0.041 0.0050  16.9
2011101015  0.000 0.011 0.0050  17.2
2011101016  0.000 0.002 0.0050  17.4
2011101017  0.000 0.000 0.0050  17.2
2011101018  0.000 0.000 0.0050  17.1
2011101019  0.000 0.000 0.0052  16.8
2011101020  0.000 0.000 0.0052  16.4
2011101021  0.000 0.000 0.0052  16.3
2011101022  0.000 0.000 0.0056  16.5
2011101023  0.000 0.000 0.0056  16.4
2011101100  0.000 0.000 0.0056  16.4
2011101101  0.000 0.000 0.0056  15.5
2011101102  0.280 0.000 0.0056  15.3
2011101103  0.280 0.000 0.0054  14.9
2011101104  0.000 0.000 0.0054  15.5
2011101105  0.000 0.000 0.0054  15.1
2011101106  0.000 0.006 0.0052  15.2
2011101107  0.000 0.010 0.0054  15.4
2011101108  0.192 0.022 0.0054  14.8
2011101109  0.289 0.029 0.0054  14.9
2011101110  0.096 0.028 0.0054  15.0
2011101111  0.000 0.026 0.0054  15.2
2011101112  0.289 0.024 0.0056  15.3
2011101113  0.192 0.015 0.0056  15.3
2011101114  0.962 0.021 0.0056  15.4
2011101115  0.289 0.018 0.0056  15.6
2011101116  0.674 0.001 0.0056  13.9
2011101117  2.117 0.000 0.0058  13.6
2011101118  1.155 0.000 0.0058  11.2
2011101119  0.192 0.000 0.0060  11.6
2011101120  0.000 0.000 0.0066  11.9
2011101121  0.000 0.000 0.0074  12.2
2011101122  0.000 0.000 0.0082  12.3
2011101123  0.000 0.000 0.0086  12.5
2011101200  1.347 0.000 0.0090  12.4
2011101201  1.828 0.000 0.0096  11.3
2011101202  1.443 0.000 0.0100  10.8
2011101203  1.924 0.000 0.0104  10.2
2011101204  2.309 0.000 0.0108  10.1
2011101205  1.155 0.000 0.0116   9.7
2011101206  0.866 0.006 0.0126  10.0
2011101207  0.481 0.029 0.0142  10.4
2011101208  0.358 0.038 0.0160  10.8
2011101209  0.716 0.062 0.0182  11.2
2011101210  0.596 0.057 0.0204  11.2
2011101211  0.835 0.062 0.0226  11.2
2011101212  0.716 0.043 0.0254  11.2
2011101213  0.119 0.062 0.0284  11.6
2011101214  1.431 0.026 0.0312  10.9
2011101215  1.073 0.012 0.0342  10.5
2011101216  0.596 0.003 0.0380  10.1
2011101217  0.119 0.000 0.0418   9.9
2011101218  0.000 0.000 0.0446   9.6
2011101219  0.000 0.000 0.0474   9.7
2011101220  0.000 0.000     NA   9.8
2011101221  0.000 0.000     NA   9.7
2011101222  0.000 0.000     NA   9.7
2011101223  0.000 0.000     NA   8.7
2011101300  0.000 0.000     NA   7.7
2011101301  0.000 0.000 0.0610   6.4
2011101302  0.000 0.000 0.0598   5.5
2011101303  0.000 0.000 0.0604   6.0
2011101304  0.000 0.000 0.0624   5.0
2011101305  0.000 0.000 0.0644   4.5
2011101306  0.000 0.019 0.0658   4.7
2011101307  0.000 0.060 0.0668   5.5
2011101308  0.006 0.100 0.0676   7.6
2011101309  0.006 0.193 0.0682  10.7
2011101310  0.006 0.238 0.0688  12.6
2011101311  0.006 0.241 0.0696  13.4
2011101312  0.006 0.204 0.0702  13.7
2011101313  0.006 0.093 0.0702  13.6
2011101314  0.006 0.113 0.0702  12.9
2011101315  0.006 0.034 0.0702  12.4
2011101316  0.006 0.005 0.0702  10.9
2011101317  0.006 0.000 0.0702  10.5
2011101318  0.006 0.000 0.0702   8.4
2011101319  0.006 0.000 0.0700   8.6
2011101320  0.006 0.000 0.0698   9.2
2011101321  0.006 0.000 0.0692   8.7
2011101322  0.006 0.000 0.0684   7.3
2011101323  0.006 0.000 0.0680   5.3
2011101400  0.006 0.000 0.0672   5.1
2011101401  0.006 0.000 0.0666   4.7
2011101402  0.006 0.000 0.0660   4.1
2011101403  0.006 0.000 0.0650   2.6
2011101404  0.006 0.000 0.0642   3.0
2011101405  0.006 0.000 0.0632   3.5
2011101406  0.006 0.022 0.0622   5.3
2011101407  0.006 0.082 0.0614   7.9
2011101408  0.000 0.136 0.0602   9.5
2011101409  0.000 0.189 0.0590  11.1
2011101410  0.000 0.224 0.0594  12.3
2011101411  0.000 0.240 0.0636  12.6
2011101412  0.000 0.228 0.0622  13.0
2011101413  0.000 0.178 0.0610  12.8
2011101414  0.000 0.134 0.0598  11.7
2011101415  0.000 0.057 0.0584  10.6
2011101416  0.000 0.011 0.0570   8.3
2011101417  0.000 0.000 0.0560   7.2
2011101418  0.000 0.000 0.0558   6.0
2011101419  0.000 0.000 0.0568   5.5
2011101420  0.000 0.000 0.0570   5.5
2011101421  0.000 0.000 0.0554   5.0
2011101422  0.000 0.000 0.0530   4.1
2011101423  0.000 0.000 0.0510   2.7
2011101500  0.000 0.000 0.0486   3.1
2011101501  0.000 0.000 0.0466   2.8
2011101502  0.000 0.000 0.0444   2.7
2011101503  0.000 0.000 0.0424   2.6
2011101504  0.000 0.000 0.0406   1.9
2011101505  0.000 0.000 0.0388   1.6
2011101506  0.000 0.022 0.0374   3.2
2011101507  0.000 0.085 0.0358   6.0
2011101508  0.000 0.142 0.0348   8.2
2011101509  0.000 0.193 0.0336   9.9
2011101510  0.000 0.226 0.0326  10.9
2011101511  0.000 0.234 0.0316  11.7
2011101512  0.000 0.217 0.0306  12.6
2011101513  0.000 0.183 0.0298  12.6
2011101514  0.000 0.127 0.0288  12.2
2011101515  0.000 0.063 0.0280  10.4
2011101516  0.000 0.008 0.0272   8.2
2011101517  0.000 0.000 0.0266   6.4
2011101518  0.000 0.000 0.0258   6.6
2011101519  0.000 0.000 0.0250   5.3
2011101520  0.000 0.000 0.0246   5.3
2011101521  0.000 0.000 0.0238   5.4
2011101522  0.000 0.000 0.0232   4.3
2011101523  0.000 0.000 0.0228   4.1
2011101600  0.000 0.000 0.0222   2.6
2011101601  0.000 0.000 0.0216   3.1
2011101602  0.000 0.000 0.0212   2.6
2011101603  0.000 0.000 0.0208   2.7
2011101604  0.000 0.000 0.0202   2.1
2011101605  0.000 0.000 0.0196   2.8
2011101606  0.000 0.021 0.0192   3.9
2011101607  0.000 0.082 0.0186   6.2
2011101608  0.000 0.146 0.0182   9.3
2011101609  0.000 0.197 0.0180  10.8
2011101610  0.000 0.228 0.0174  11.6
2011101611  0.000 0.236 0.0170  12.7
2011101612  0.000 0.220 0.0166  13.3
2011101613  0.000 0.182 0.0162  13.8
2011101614  0.000 0.123 0.0156  13.6
2011101615  0.000 0.058 0.0154  11.5
2011101616  0.000 0.005 0.0148   7.4
2011101617  0.000 0.000 0.0146   5.4
2011101618  0.000 0.000 0.0142   4.3
2011101619  0.000 0.000 0.0138   3.7
2011101620  0.000 0.000 0.0136   3.5
2011101621  0.000 0.000 0.0132   3.0
2011101622  0.000 0.000 0.0130   2.8
2011101623  0.000 0.000 0.0128   4.1
2011101700  0.000 0.000 0.0124   4.4
2011101701  0.000 0.000 0.0122   6.2
2011101702  0.000 0.000 0.0120   6.4
2011101703  0.000 0.000 0.0120   5.7
2011101704  0.000 0.000 0.0118   5.8
2011101705  0.000 0.000 0.0116   5.7
2011101706  0.000 0.019 0.0116   6.6
2011101707  0.000 0.070 0.0116   8.6
2011101708  0.000 0.110     NA   9.9
2011101709  0.000 0.147     NA  11.6
2011101710  0.000 0.129     NA  12.5
2011101711  0.000 0.142     NA  13.4
2011101712  0.000 0.188     NA  14.5
2011101713  0.000 0.111     NA  14.5
2011101714  0.000 0.062     NA  14.4
2011101715  0.000 0.019     NA  14.2
2011101716  0.000 0.003     NA  13.4
2011101717  0.000 0.000     NA  13.3
2011101718  0.000 0.000     NA  13.2
2011101719  0.000 0.000     NA  12.7
2011101720  0.000 0.000     NA  12.1
2011101721  0.000 0.000     NA  12.3
2011101722  0.000 0.000     NA  12.2
2011101723  0.000 0.000     NA  12.2
2011101800  0.000 0.000     NA  11.5
2011101801  0.000 0.000 0.0120  11.5
2011101802  0.000 0.000 0.0120  11.5
2011101803  0.000 0.000 0.0118  10.8
2011101804  0.000 0.000 0.0116  11.3
2011101805  0.000 0.000 0.0116  11.9
2011101806  0.630 0.002 0.0116  12.1
2011101807  1.890 0.003 0.0114   9.9
2011101808  1.296 0.014 0.0114   8.4
2011101809  1.219 0.019 0.0114   7.7
2011101810  0.305 0.024 0.0114   7.9
2011101811  0.000 0.040 0.0118   8.6
2011101812  0.000 0.086 0.0124   9.2
2011101813  0.000 0.143 0.0132  10.0
2011101814  0.000 0.124 0.0134  10.1
2011101815  0.000 0.041 0.0140   9.3
2011101816  0.000 0.003 0.0142   7.8
2011101817  0.000 0.000 0.0144   7.7
2011101818  0.000 0.000 0.0150   7.9
2011101819  0.000 0.000 0.0154   7.7
2011101820  0.000 0.000 0.0160   7.8
2011101821  0.000 0.000 0.0164   7.5
2011101822  0.000 0.000 0.0170   7.8
2011101823  0.000 0.000 0.0174   7.7
2011101900  0.000 0.000 0.0180   7.6
2011101901  0.000 0.000 0.0184   7.3
2011101902  0.000 0.000 0.0188   7.4
2011101903  0.000 0.000 0.0192   7.3
2011101904  0.000 0.000 0.0196   6.8
2011101905  0.000 0.000 0.0200   6.7
2011101906  0.000 0.012 0.0204   6.9
2011101907  0.000 0.054 0.0208   8.3
2011101908  0.000 0.123 0.0214   9.3
2011101909  0.000 0.177 0.0216  10.8
2011101910  0.000 0.206 0.0222  11.5
2011101911  0.000 0.189 0.0224  12.5
2011101912  4.838 0.078 0.0228   7.4
2011101913  0.302 0.022 0.0228   8.2
2011101914  0.000 0.020 0.0230   7.9
2011101915  0.000 0.018 0.0230   8.0
2011101916  0.000 0.001 0.0234   6.4
2011101917  0.000 0.000 0.0234   6.8
2011101918  0.000 0.000 0.0236   5.8
2011101919  0.000 0.000 0.0234   5.2
2011101920  0.000 0.000 0.0234   6.7
2011101921  0.000 0.000 0.0234   4.9
2011101922  0.000 0.000 0.0234   6.2
2011101923  0.000 0.000 0.0234   4.5
2011102000  0.000 0.000 0.0232   4.5
2011102001  0.000 0.000 0.0232   5.0
2011102002  0.000 0.000 0.0232   4.3
2011102003  0.000 0.000 0.0232   4.4
2011102004  0.000 0.000 0.0232   4.0
2011102005  0.000 0.000 0.0234   3.5
2011102006  0.000 0.010 0.0236   3.9
2011102007  0.000 0.052 0.0238   5.7
2011102008  0.000 0.122 0.0242   7.4
2011102009  0.000 0.185 0.0248   8.6
2011102010  0.000 0.150 0.0252   9.2
2011102011  0.000 0.156 0.0254   9.0
2011102012  0.000 0.152 0.0260  10.4
2011102013  0.000 0.141 0.0264   9.7
2011102014  0.015 0.022 0.0268   7.4
2011102015  0.025 0.008 0.0270   6.7
2011102016  0.000 0.001 0.0272   5.7
2011102017  0.000 0.000 0.0274   5.5
2011102018  0.000 0.000 0.0278   5.4
2011102019  0.000 0.000 0.0280   6.1
2011102020  0.000 0.000 0.0280   6.6
2011102021  0.000 0.000 0.0280   6.3
2011102022  0.000 0.000 0.0280   5.6
2011102023  0.000 0.000 0.0284   5.7
2011102100  0.000 0.000 0.0286   5.6
2011102101  0.000 0.000 0.0286   3.9
2011102102  0.000 0.000 0.0286   3.3
2011102103  0.000 0.000 0.0286   2.4
2011102104  0.000 0.000 0.0286   2.3
2011102105  0.000 0.000 0.0284   1.6
2011102106  0.000 0.013 0.0280   2.3
2011102107  0.000 0.070 0.0278   4.1
2011102108  0.000 0.111 0.0274   6.3
2011102109  0.000 0.168 0.0270   8.1
2011102110  0.000 0.195 0.0268   9.1
2011102111  0.000 0.198 0.0264  10.3
2011102112  0.000 0.180 0.0258  10.3
2011102113  0.000 0.134 0.0254  10.3
2011102114  0.000 0.090 0.0248   9.9
2011102115  0.000 0.037 0.0244   8.2
2011102116  0.000 0.004 0.0242   5.9
2011102117  0.000 0.000 0.0240   4.9
2011102118  0.000 0.000 0.0236   4.6
2011102119  0.000 0.000 0.0236   3.9
2011102120  0.000 0.000 0.0236   3.7
2011102121  0.000 0.000 0.0234   4.2
2011102122  0.000 0.000 0.0232   4.1
2011102123  0.000 0.000 0.0230   4.1
2011102200  0.000 0.000 0.0226   3.4
2011102201  0.000 0.000 0.0222   2.9
2011102202  0.000 0.000 0.0216   3.3
2011102203  0.000 0.000 0.0212   2.2
2011102204  0.000 0.000 0.0208   1.4
2011102205  0.000 0.000 0.0202   1.3
2011102206  0.000 0.012 0.0198   2.0
2011102207  0.000 0.063 0.0196   4.3
2011102208  0.000 0.124 0.0194   6.5
2011102209  0.000 0.174 0.0188   8.3
2011102210  0.000 0.203 0.0184   9.8
2011102211  0.000 0.210 0.0182  10.9
2011102212  0.000 0.197 0.0180  11.8
2011102213  0.000 0.162 0.0176  12.2
2011102214  0.000 0.108 0.0172  11.9
2011102215  0.000 0.044 0.0170  10.4
2011102216  0.000 0.003 0.0166   7.6
2011102217  0.000 0.000 0.0162   7.2
2011102218  0.000 0.000 0.0160   7.0
2011102219  0.000 0.000 0.0156   7.0
2011102220  0.000 0.000 0.0154   6.3
2011102221  0.000 0.000 0.0152   5.6
2011102222  0.000 0.000 0.0150   5.0
2011102223  0.000 0.000 0.0148   4.0
2011102300  0.000 0.000 0.0146   3.2
2011102301  0.000 0.000 0.0144   2.9
2011102302  0.000 0.000 0.0142   3.2
2011102303  0.000 0.000 0.0140   2.5
2011102304  0.000 0.000 0.0138   2.2
2011102305  0.000 0.000 0.0136   1.9
2011102306  0.000 0.012 0.0134   2.9
2011102307  0.000 0.064 0.0132   5.1
2011102308  0.000 0.126 0.0130   7.5
2011102309  0.000 0.176 0.0128  10.1
2011102310  0.000 0.205 0.0124  11.8
2011102311  0.000 0.212 0.0122  13.1
2011102312  0.000 0.195 0.0120  14.1
2011102313  0.000 0.160 0.0120  14.5
2011102314  0.000 0.105 0.0118  14.1
2011102315  0.000 0.043 0.0114  11.8
2011102316  0.000 0.003 0.0112   8.2
2011102317  0.000 0.000 0.0112   7.9
2011102318  0.000 0.000 0.0108   7.5
2011102319  0.000 0.000 0.0108   7.9
2011102320  0.000 0.000 0.0108   7.2
2011102321  0.000 0.000 0.0106   6.2
2011102322  0.000 0.000 0.0104   6.3
2011102323  0.000 0.000 0.0104   4.2
2011102400  0.000 0.000 0.0102   4.5
2011102401  0.000 0.000 0.0102   3.8
2011102402  0.000 0.000 0.0100   4.2
2011102403  0.000 0.000 0.0098   4.3
2011102404  0.000 0.000 0.0098   3.6
2011102405  0.000 0.000 0.0098   4.0
2011102406  0.000 0.010 0.0096   4.8
2011102407  0.000 0.061 0.0096   6.6
2011102408  0.000 0.124 0.0094   8.1
2011102409  0.000 0.176 0.0094   9.4
2011102410  0.000 0.208 0.0092  10.7
2011102411  0.000 0.215 0.0092  11.4
2011102412  0.000 0.198 0.0092  12.3
2011102413  0.000 0.161 0.0090  12.8
2011102414  0.000 0.106 0.0088  12.6
2011102415  0.000 0.040 0.0088  11.5
2011102416  0.000 0.001 0.0088  11.2
2011102417  0.000 0.000 0.0086  11.6
2011102418  0.000 0.000 0.0086  12.4
2011102419  0.000 0.000 0.0084  12.1
2011102420  0.000 0.000 0.0084  11.6
2011102421  0.000 0.000 0.0082  11.5
2011102422  0.000 0.000 0.0082  11.0
2011102423  0.000 0.000 0.0082  10.9
2011102500  0.000 0.000 0.0082  10.8
2011102501  0.000 0.000 0.0080  10.6
2011102502  0.000 0.000 0.0080  10.0
2011102503  0.000 0.000 0.0080  10.1
2011102504  0.000 0.000 0.0080   9.6
2011102505  0.000 0.000 0.0078   8.7
2011102506  0.000 0.007 0.0078   9.1
2011102507  0.000 0.033 0.0078   9.6
2011102508  0.000 0.043 0.0076   9.9
2011102509  0.000 0.061 0.0076  10.2
2011102510  0.000 0.072 0.0076  10.4
2011102511  1.339 0.035 0.0074   9.8
2011102512  1.506 0.033 0.0074  10.0
2011102513  0.167 0.058 0.0072  10.6
2011102514  0.000 0.043 0.0072  10.8
2011102515  0.000 0.015 0.0072  10.8
2011102516  0.000 0.002 0.0072  10.5
2011102517  0.000 0.000 0.0072   9.9
2011102518  0.000 0.000 0.0072  10.0
2011102519  0.000 0.000 0.0072   9.7
2011102520  0.000 0.000 0.0072   9.8
2011102521  0.000 0.000 0.0070   9.9
2011102522  0.000 0.000 0.0070   9.6
2011102523  0.167 0.000 0.0070   8.4
2011102600  0.000 0.000 0.0070   9.0
2011102601  0.000 0.000 0.0070   8.8
2011102602  0.000 0.000 0.0068   8.5
2011102603  0.000 0.000 0.0068   9.3
2011102604  0.000 0.000 0.0068  10.2
2011102605  0.000 0.000 0.0068  10.2
2011102606  0.000 0.007 0.0068   9.3
2011102607  0.000 0.041 0.0068   9.8
2011102608  0.000 0.105 0.0068  11.2
2011102609  0.000 0.083 0.0066  11.3
2011102610  0.000 0.082 0.0066  11.5
2011102611  0.000 0.129 0.0064  12.9
2011102612  0.000 0.107 0.0064  13.1
2011102613  0.000 0.110 0.0064  13.1
2011102614  0.000 0.095 0.0062  12.6
2011102615  0.000 0.039 0.0062  10.8
2011102616  0.000 0.001 0.0062   9.3
2011102617  0.000 0.000 0.0062   8.9
2011102618  0.000 0.000 0.0060   8.7
2011102619  0.000 0.000 0.0060   8.2
2011102620  0.000 0.000 0.0060   7.7
2011102621  0.000 0.000 0.0060   7.4
2011102622  0.000 0.000 0.0060   7.0
2011102623  0.000 0.000 0.0060   6.6
2011102700  0.000 0.000 0.0060   6.2
2011102701  0.000 0.000 0.0058   6.2
2011102702  0.000 0.000 0.0058   6.2
2011102703  0.000 0.000 0.0058   5.3
2011102704  0.000 0.000 0.0058   6.0
2011102705  0.000 0.000 0.0058   6.3
2011102706  0.000 0.009 0.0056   7.8
2011102707  0.000 0.054 0.0056   9.3
2011102708  0.000 0.103 0.0056  10.8
2011102709  0.000 0.128 0.0056  11.5
2011102710  0.000 0.149 0.0056  13.1
2011102711  0.000 0.179 0.0056  13.7
2011102712  0.000 0.166 0.0054  14.1
2011102713  0.000 0.104 0.0054  15.0
2011102714  0.000 0.069 0.0054  14.3
2011102715  0.000 0.038 0.0054  13.4
2011102716  0.000 0.000 0.0052  12.5
2011102717  0.000 0.000 0.0052  11.8
2011102718  0.000 0.000 0.0052  10.7
2011102719  0.000 0.000 0.0052   9.3
2011102720  0.000 0.000 0.0052   9.7
2011102721  0.000 0.000 0.0052   9.6
2011102722  0.000 0.000 0.0054   9.5
2011102723  0.000 0.000 0.0056   9.3
2011102800  0.000 0.000 0.0056   8.4
2011102801  0.000 0.000 0.0056   7.9
2011102802  0.000 0.000 0.0056   7.7
2011102803  0.000 0.000 0.0056   8.5
2011102804  0.000 0.000 0.0056   8.9
2011102805  0.000 0.000 0.0054   9.2
2011102806  0.000 0.005 0.0054   9.3
2011102807  0.000 0.023 0.0052  10.4
2011102808  0.000 0.039 0.0052  11.2
2011102809  0.000 0.092 0.0052  12.5
2011102810  0.000 0.103 0.0050  13.7
2011102811  0.000 0.172 0.0050  15.3
2011102812  0.000 0.184 0.0050  16.5
2011102813  0.000 0.148 0.0050  16.8
2011102814  0.000 0.101 0.0050  16.1
2011102815  0.000 0.033 0.0048  13.7
2011102816  0.000 0.000 0.0048  10.6
2011102817  0.000 0.000 0.0048  10.6
2011102818  0.000 0.000 0.0048  10.7
2011102819  0.000 0.000 0.0048  11.0
2011102820  0.000 0.000 0.0048   9.4
2011102821  0.000 0.000 0.0048   9.9
2011102822  0.000 0.000 0.0048   8.1
2011102823  0.000 0.000 0.0048   8.7
2011102900  0.000 0.000 0.0048   9.2
2011102901  0.000 0.000 0.0048   8.4
2011102902  0.000 0.000 0.0048   9.1
2011102903  0.000 0.000 0.0046  10.4
2011102904  0.000 0.000 0.0046  11.2
2011102905  0.000 0.000 0.0046  11.3
2011102906  0.000 0.002 0.0046  11.3
2011102907  0.000 0.010 0.0046  12.1
2011102908  0.000 0.046 0.0046  13.5
2011102909  0.000 0.097 0.0046  14.2
2011102910  0.000 0.102 0.0046  14.9
2011102911  0.000 0.107 0.0046  15.6
2011102912  0.000 0.132 0.0046  16.5
2011102913  0.000 0.064 0.0046  15.4
2011102914  0.000 0.029 0.0044  15.2
2011102915  0.000 0.012 0.0044  14.6
2011102916  0.000 0.000 0.0044  13.7
2011102917  0.000 0.000 0.0044  12.6
2011102918  0.000 0.000 0.0044  13.0
2011102919  0.000 0.000 0.0044  13.9
2011102920  0.000 0.000 0.0044  13.0
2011102921  0.000 0.000 0.0044  13.8
2011102922  0.000 0.000 0.0044  13.6
2011102923  0.000 0.000 0.0044  13.3
2011103000  0.000 0.000 0.0044  13.2
2011103001  0.000 0.000 0.0044  12.7
2011103002  0.000 0.000 0.0044  12.5
2011103003  0.000 0.000 0.0044  12.3
2011103004  0.000 0.000 0.0044  11.2
2011103005  0.000 0.000 0.0044  11.4
2011103006  0.000 0.005 0.0044  11.5
2011103007  0.000 0.050 0.0044  12.5
2011103008  0.000 0.112 0.0044  14.1
2011103009  0.000 0.087 0.0044  14.4
2011103010  0.000 0.116 0.0044  15.3
2011103011  0.000 0.149 0.0044  15.5
2011103012  0.000 0.061 0.0044  15.6
2011103013  0.000 0.059 0.0044  15.3
2011103014  0.000 0.045 0.0044  15.0
2011103015  0.000 0.017 0.0044  13.9
2011103016  0.000 0.000 0.0044  12.9
2011103017  0.000 0.000 0.0044  12.8
2011103018  0.000 0.000 0.0044  12.8
2011103019  0.000 0.000 0.0044  13.3
2011103020  0.000 0.000 0.0044  13.3
2011103021  0.000 0.000 0.0044  12.8
2011103022  0.000 0.000 0.0044  12.7
2011103023  0.000 0.000 0.0044  12.3
2011103100  0.000 0.000 0.0044  12.0
2011103101  0.000 0.000 0.0044  11.2
2011103102  0.000 0.000 0.0044  11.0
2011103103  0.000 0.000 0.0044  10.5
2011103104  0.000 0.000 0.0044  10.8
2011103105  0.000 0.000 0.0044  10.8
2011103106  0.000 0.003 0.0044  10.3
2011103107  0.000 0.026 0.0044  10.8
2011103108  0.000 0.077 0.0044  11.5
2011103109  0.000 0.155 0.0044  14.1
2011103110  0.000 0.196 0.0044  14.9
2011103111  0.000 0.200 0.0044  15.6
2011103112  0.000 0.188 0.0044  15.8
2011103113  0.000 0.146 0.0044  15.7
2011103114  0.000 0.085 0.0044  15.2
2011103115  0.000 0.024 0.0044  13.5
2011103116  0.000 0.000 0.0042  11.3
2011103117  0.000 0.000 0.0044  11.2
2011103118  0.000 0.000 0.0044  11.0
2011103119  0.000 0.000 0.0044  11.9
2011103120  0.000 0.000 0.0044  12.0
2011103121  0.000 0.000 0.0044  12.6
2011103122  0.000 0.000 0.0044  11.6
2011103123  0.000 0.000 0.0044  11.1
2011110100  0.000 0.000 0.0044  10.5
2011110101  0.000 0.000 0.0044   9.6
2011110102  0.000 0.000 0.0044   9.3
2011110103  0.000 0.000 0.0044   9.1
2011110104  0.000 0.000 0.0044   8.6
2011110105  0.000 0.000 0.0044   8.6
2011110106  0.000 0.005 0.0044   8.7
2011110107  0.000 0.044 0.0044  10.2
2011110108  0.000 0.102 0.0044  12.1
2011110109  0.000 0.134 0.0044  13.3
2011110110  0.000 0.197 0.0044  15.3
2011110111  0.000 0.194 0.0044  16.4
2011110112  0.000 0.183 0.0044  16.7
2011110113  0.000 0.147 0.0044  16.9
2011110114  0.000 0.080 0.0044  16.0
2011110115  0.000 0.014 0.0044  14.9
2011110116  0.000 0.000 0.0044  13.2
2011110117  0.000 0.000 0.0044  12.6
2011110118  0.000 0.000 0.0044  12.6
2011110119  0.000 0.000 0.0042  12.7
2011110120  0.000 0.000 0.0044  12.9
2011110121  0.624 0.000 0.0044  12.2
2011110122  0.416 0.000 0.0044  11.9
2011110123  0.000 0.000 0.0042  12.0
2011110200  0.000 0.000 0.0042  12.3
2011110201  0.000 0.000 0.0042  12.0
2011110202  0.000 0.000 0.0042  11.8
2011110203  0.000 0.000 0.0042  11.7
2011110204  0.000 0.000 0.0042  11.5
2011110205  0.000 0.000 0.0040   9.9
2011110206  0.000 0.001 0.0040  10.6
2011110207  0.000 0.016 0.0040  10.6
2011110208  0.000 0.040 0.0040  11.0
2011110209  0.000 0.103 0.0040  13.0
2011110210  0.000 0.146 0.0040  13.6
2011110211  0.000 0.114 0.0040  14.4
2011110212  0.000 0.110 0.0040  14.3
2011110213  0.000 0.040 0.0040  14.4
2011110214  0.000 0.019 0.0040  14.1
2011110215  0.000 0.010 0.0040  13.4
2011110216  0.000 0.000 0.0040  13.1
2011110217  0.000 0.000 0.0040  12.7
2011110218  0.000 0.000 0.0040  12.4
2011110219  0.000 0.000 0.0040  12.0
2011110220  0.000 0.000 0.0040  11.6
2011110221  0.000 0.000 0.0040  11.5
2011110222  0.000 0.000 0.0040  11.3
2011110223  0.000 0.000 0.0040  11.7
2011110300  0.000 0.000 0.0040  11.6
2011110301  0.000 0.000 0.0040  11.8
2011110302  0.000 0.000 0.0040  11.7
2011110303  0.000 0.000 0.0040  11.7
2011110304  0.000 0.000 0.0040  11.7
2011110305  0.000 0.000 0.0040  12.1
2011110306  0.000 0.002 0.0040  12.0
2011110307  0.000 0.023 0.0040  13.5
2011110308  0.000 0.063 0.0040  14.7
2011110309  0.000 0.099 0.0040  16.1
2011110310  0.000 0.093 0.0040  16.7
2011110311  0.000 0.086 0.0040  17.1
2011110312  0.000 0.060 0.0040  17.2
2011110313  0.000 0.051 0.0040  16.9
2011110314  0.000 0.019 0.0040  16.1
2011110315  0.000 0.005 0.0040  15.3
2011110316  0.000 0.000 0.0040  15.0
2011110317  0.000 0.000 0.0040  15.5
2011110318  0.000 0.000 0.0040  15.4
2011110319  0.000 0.000 0.0040  15.3
2011110320  0.000 0.000 0.0040  15.2
2011110321  0.000 0.000 0.0040  15.9
2011110322  0.000 0.000 0.0040  16.1
2011110323  0.000 0.000 0.0040  15.7
2011110400  0.000 0.000 0.0040  15.3
2011110401  0.000 0.000 0.0040  14.5
2011110402  0.328 0.000 0.0040  13.4
2011110403  0.492 0.000 0.0040  13.1
2011110404  0.000 0.000 0.0040  13.1
2011110405  0.000 0.000 0.0038  12.5
2011110406  0.000 0.002 0.0038  12.1
2011110407  0.000 0.034 0.0038  13.1
2011110408  0.000 0.066 0.0038  14.5
2011110409  0.000 0.133 0.0038  15.6
2011110410  0.000 0.204 0.0038  17.1
2011110411  0.000 0.214 0.0038  17.7
2011110412  0.000 0.193 0.0036  18.1
2011110413  0.000 0.099 0.0036  17.0
2011110414  0.000 0.045 0.0036  15.2
2011110415  0.000 0.011 0.0036  14.1
2011110416  0.000 0.000 0.0036  14.4
2011110417  0.000 0.000 0.0036  15.5
2011110418  0.000 0.000 0.0036  15.2
2011110419  0.000 0.000 0.0036  14.7
2011110420  0.000 0.000 0.0036  14.1
2011110421  0.000 0.000 0.0036  14.1
