DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = som van de neerslag in tiende millimeters van 08.00 - 08.00 UTC/
           daily precipitation amount in 0.1 mm over the period 08.00 - 08.00 UTC
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
680,20070608,    0,    0, Aalten
680,20070609,    5,    0, Aalten
680,20070610,    3,    0, Aalten
680,20070611,  423,    0, Aalten
680,20070612,    1,    0, Aalten
680,20070613,    0,    0, Aalten
680,20070614,    0,    0, Aalten
680,20070615,   11,    0, Aalten
680,20070616,   16,    0, Aalten
680,20070617,   23,    0, Aalten
680,20070618,   89,    0, Aalten
680,20070619,   21,    0, Aalten
680,20070620,    6,    0, Aalten
680,20070621,    1,    0, Aalten
680,20070622,   64,    0, Aalten
680,20070623,  100,    0, Aalten
680,20070624,  193,    0, Aalten
680,20070625,   14,    0, Aalten
680,20070626,  118,    0, Aalten
680,20070627,   39,    0, Aalten
680,20070628,   18,    0, Aalten
680,20070629,   27,    0, Aalten
680,20070630,   53,    0, Aalten
680,20070701,    0,    0, Aalten
680,20070702,   26,    0, Aalten
680,20070703,   21,    0, Aalten
680,20070704,  172,    0, Aalten
680,20070705,  248,    0, Aalten
680,20070706,   35,    0, Aalten
680,20070707,   30,    0, Aalten
680,20070708,   24,    0, Aalten
680,20070709,   12,    0, Aalten
680,20070710,  137,    0, Aalten
680,20070711,   45,    0, Aalten
680,20070712,   44,    0, Aalten
680,20070713,   22,    0, Aalten
680,20070714,    0,    0, Aalten
680,20070715,    0,    0, Aalten
680,20070716,    0,    0, Aalten
680,20070717,   30,    0, Aalten
680,20070718,    0,    0, Aalten
680,20070719,    0,    0, Aalten
680,20070720,    0,    0, Aalten
680,20070721,   80,    0, Aalten
680,20070722,    0,    0, Aalten
680,20070723,   45,    0, Aalten
680,20070724,   68,    0, Aalten
680,20070725,   83,    0, Aalten
680,20070726,    0,    0, Aalten
680,20070727,  113,    0, Aalten
680,20070728,  150,    0, Aalten
680,20070729,   71,    0, Aalten
680,20070730,   96,    0, Aalten
680,20070731,   26,    0, Aalten
680,20070801,    0,    0, Aalten
680,20070802,    0,    0, Aalten
680,20070803,   35,    0, Aalten
680,20070804,    0,    0, Aalten
680,20070805,    0,    0, Aalten
680,20070806,    0,    0, Aalten
680,20070807,   18,    0, Aalten
680,20070808,   29,    0, Aalten
680,20070809,  112,    0, Aalten
680,20070810,   56,    0, Aalten
680,20070811,    4,    0, Aalten
680,20070812,    0,    0, Aalten
680,20070813,    3,    0, Aalten
680,20070814,    0,    0, Aalten
680,20070815,   21,    0, Aalten
680,20070816,   93,    0, Aalten
680,20070817,   11,    0, Aalten
680,20070818,    0,    0, Aalten
680,20070819,    0,    0, Aalten
680,20070820,   30,    0, Aalten
680,20070821,    0,    0, Aalten
680,20070822,  186,    0, Aalten
680,20070823,   87,    0, Aalten
680,20070824,    0,    0, Aalten
680,20070825,    0,    0, Aalten
680,20070826,    0,    0, Aalten
680,20070827,    0,    0, Aalten
680,20070828,    0,    0, Aalten
680,20070829,    0,    0, Aalten
680,20070830,    0,    0, Aalten
680,20070831,    1,    0, Aalten
680,20070901,    0,    0, Aalten
680,20070902,    0,    0, Aalten
680,20070903,  251,    0, Aalten
680,20070904,    2,    0, Aalten
680,20070905,    0,    0, Aalten
680,20070906,    6,    0, Aalten
680,20070907,    8,    0, Aalten
680,20070908,    0,    0, Aalten
680,20070909,    2,    0, Aalten
680,20070910,    1,    0, Aalten
680,20070911,   55,    0, Aalten
680,20070912,    0,    0, Aalten
680,20070913,    0,    0, Aalten
680,20070914,    0,    0, Aalten
680,20070915,    7,    0, Aalten
680,20070916,    0,    0, Aalten
680,20070917,    0,    0, Aalten
680,20070918,   93,    0, Aalten
680,20070919,    7,    0, Aalten
680,20070920,    0,    0, Aalten
680,20070921,    4,    0, Aalten
680,20070922,    0,    0, Aalten
680,20070923,    0,    0, Aalten
680,20070924,    0,    0, Aalten
680,20070925,   52,    0, Aalten
680,20070926,   40,    0, Aalten
680,20070927,   49,    0, Aalten
680,20070928,   75,    0, Aalten
680,20070929,   29,    0, Aalten
680,20070930,  104,    0, Aalten
680,20071001,    0,    0, Aalten
680,20071002,   21,    0, Aalten
680,20071003,    0,    0, Aalten
680,20071004,  115,    0, Aalten
680,20071005,    0,    0, Aalten
680,20071006,    0,    0, Aalten
680,20071007,    0,    0, Aalten
680,20071008,    0,    0, Aalten
680,20071009,    0,    0, Aalten
680,20071010,    0,    0, Aalten
680,20071011,    0,    0, Aalten
680,20071012,    4,    0, Aalten
680,20071013,    0,    0, Aalten
680,20071014,    0,    0, Aalten
680,20071015,    0,    0, Aalten
680,20071016,    0,    0, Aalten
680,20071017,    0,    0, Aalten
680,20071018,   47,    0, Aalten
680,20071019,    7,    0, Aalten
680,20071020,    9,    0, Aalten
680,20071021,    0,    0, Aalten
680,20071022,   22,    0, Aalten
680,20071023,    0,    0, Aalten
680,20071024,    0,    0, Aalten
680,20071025,    0,    0, Aalten
680,20071026,    0,    0, Aalten
680,20071027,    0,    0, Aalten
680,20071028,    0,    0, Aalten
680,20071029,   60,    0, Aalten
680,20071030,  134,    0, Aalten
680,20071031,    0,    0, Aalten
680,20071101,    0,    0, Aalten
680,20071102,    8,    0, Aalten
680,20071103,   11,    0, Aalten
680,20071104,    0,    0, Aalten
680,20071105,    0,    0, Aalten
680,20071106,   36,    0, Aalten
680,20071107,   22,    0, Aalten
680,20071108,   57,    0, Aalten
680,20071109,   98,    0, Aalten
680,20071110,  210,    0, Aalten
680,20071111,  125,    0, Aalten
680,20071112,    8,    0, Aalten
680,20071113,    1,    0, Aalten
680,20071114,   75,    0, Aalten
680,20071115,    0,    0, Aalten
680,20071116,    0,    0, Aalten
680,20071117,    2,    0, Aalten
680,20071118,    2,    0, Aalten
680,20071119,    0,    0, Aalten
680,20071120,    3,    0, Aalten
680,20071121,    1,    0, Aalten
680,20071122,   12,    0, Aalten
680,20071123,    0,    0, Aalten
680,20071124,    0,    0, Aalten
680,20071125,   25,    0, Aalten
680,20071126,   18,    0, Aalten
680,20071127,    5,    0, Aalten
680,20071128,    1,    0, Aalten
680,20071129,    5,    0, Aalten
680,20071130,   21,    0, Aalten
680,20071201,  130,    0, Aalten
680,20071202,    0,    0, Aalten
680,20071203,  168,    0, Aalten
680,20071204,   25,    0, Aalten
680,20071205,    9,    0, Aalten
680,20071206,   30,    0, Aalten
680,20071207,  250,    0, Aalten
680,20071208,    8,    0, Aalten
680,20071209,  150,    0, Aalten
680,20071210,   51,    0, Aalten
680,20071211,    2,    0, Aalten
680,20071212,    1,    0, Aalten
680,20071213,    0,    0, Aalten
680,20071214,    0,    0, Aalten
680,20071215,    0,    0, Aalten
680,20071216,    0,    0, Aalten
680,20071217,    0,    0, Aalten
680,20071218,    0,    0, Aalten
680,20071219,    0,    0, Aalten
680,20071220,    0,    0, Aalten
680,20071221,    0,    0, Aalten
680,20071222,    0,    0, Aalten
680,20071223,    7,    0, Aalten
680,20071224,    0,    0, Aalten
680,20071225,    0,    0, Aalten
680,20071226,    5,    0, Aalten
680,20071227,    2,    0, Aalten
680,20071228,    0,    0, Aalten
680,20071229,   18,    0, Aalten
680,20071230,   20,    0, Aalten
680,20071231,    7,    0, Aalten
680,20080101,    0,    0, Aalten
680,20080102,    0,    0, Aalten
680,20080103,    1,    0, Aalten
680,20080104,    2,    0, Aalten
680,20080105,   54,    0, Aalten
680,20080106,   54,    0, Aalten
680,20080107,   21,    0, Aalten
680,20080108,   65,    0, Aalten
680,20080109,   14,    0, Aalten
680,20080110,    1,    0, Aalten
680,20080111,    7,    0, Aalten
680,20080112,   32,    0, Aalten
680,20080113,    3,    0, Aalten
680,20080114,    0,    0, Aalten
680,20080115,    4,    0, Aalten
680,20080116,   80,    0, Aalten
680,20080117,    1,    0, Aalten
680,20080118,   53,    0, Aalten
680,20080119,  138,    0, Aalten
680,20080120,  180,    0, Aalten
680,20080121,  198,    0, Aalten
680,20080122,  168,    0, Aalten
680,20080123,    1,    0, Aalten
680,20080124,   14,    0, Aalten
680,20080125,   41,    0, Aalten
680,20080126,    0,    0, Aalten
680,20080127,   17,    0, Aalten
680,20080128,    0,    0, Aalten
680,20080129,    1,    0, Aalten
680,20080130,    0,    0, Aalten
680,20080131,   40,    0, Aalten
680,20080201,   50,    0, Aalten
680,20080202,   43,    1, Aalten
680,20080203,    2,    0, Aalten
680,20080204,    0,    0, Aalten
680,20080205,   30,    0, Aalten
680,20080206,  174,    0, Aalten
680,20080207,   10,    0, Aalten
680,20080208,    0,    0, Aalten
680,20080209,    0,    0, Aalten
680,20080210,    0,    0, Aalten
680,20080211,    0,    0, Aalten
680,20080212,    0,    0, Aalten
680,20080213,    0,    0, Aalten
680,20080214,    0,    0, Aalten
680,20080215,    0,    0, Aalten
680,20080216,    0,    0, Aalten
680,20080217,    0,    0, Aalten
680,20080218,    0,    0, Aalten
680,20080219,    0,    0, Aalten
680,20080220,    0,    0, Aalten
680,20080221,    0,    0, Aalten
680,20080222,    0,    0, Aalten
680,20080223,    2,    0, Aalten
680,20080224,    0,    0, Aalten
680,20080225,   40,    0, Aalten
680,20080226,    0,    0, Aalten
680,20080227,   34,    0, Aalten
680,20080228,    0,    0, Aalten
680,20080229,    0,    0, Aalten
680,20080301,  190,    0, Aalten
680,20080302,   33,    0, Aalten
680,20080303,    0,    0, Aalten
680,20080304,    1,    0, Aalten
680,20080305,   10,  998, Aalten
680,20080306,    0,    0, Aalten
680,20080307,    6,    0, Aalten
680,20080308,    0,    0, Aalten
680,20080309,    0,    0, Aalten
680,20080310,   13,    0, Aalten
680,20080311,   45,    0, Aalten
680,20080312,   47,    0, Aalten
680,20080313,   30,    0, Aalten
680,20080314,   10,    0, Aalten
680,20080315,    0,    0, Aalten
680,20080316,   49,    0, Aalten
680,20080317,   78,    0, Aalten
680,20080318,    0,    0, Aalten
680,20080319,   23,    0, Aalten
680,20080320,   18,    0, Aalten
680,20080321,  245,    0, Aalten
680,20080322,   51,    0, Aalten
680,20080323,    6,    0, Aalten
680,20080324,    3,    0, Aalten
680,20080325,   32,  998, Aalten
680,20080326,   50,    0, Aalten
680,20080327,    0,    0, Aalten
680,20080328,   14,    0, Aalten
680,20080329,   57,    0, Aalten
680,20080330,    0,    0, Aalten
680,20080331,  152,    0, Aalten
680,20080401,    1,    0, Aalten
680,20080402,   57,    0, Aalten
680,20080403,   24,    0, Aalten
680,20080404,    1,    0, Aalten
680,20080405,   10,    0, Aalten
680,20080406,  105,    0, Aalten
680,20080407,    0,    0, Aalten
680,20080408,    0,    0, Aalten
680,20080409,    0,    0, Aalten
680,20080410,    0,    0, Aalten
680,20080411,    0,    0, Aalten
680,20080412,    0,    0, Aalten
680,20080413,    5,    0, Aalten
680,20080414,   10,    0, Aalten
680,20080415,   14,    0, Aalten
680,20080416,    4,    0, Aalten
680,20080417,    1,    0, Aalten
680,20080418,    0,    0, Aalten
680,20080419,    0,    0, Aalten
680,20080420,    0,    0, Aalten
680,20080421,    0,    0, Aalten
680,20080422,    0,    0, Aalten
680,20080423,    0,    0, Aalten
680,20080424,   26,    0, Aalten
680,20080425,   15,    0, Aalten
680,20080426,    0,    0, Aalten
680,20080427,    0,    0, Aalten
680,20080428,   26,    0, Aalten
680,20080429,  146,    0, Aalten
680,20080430,    4,    0, Aalten
680,20080501,    0,    0, Aalten
680,20080502,   26,    0, Aalten
680,20080503,    0,    0, Aalten
680,20080504,    0,    0, Aalten
680,20080505,    0,    0, Aalten
680,20080506,    0,    0, Aalten
680,20080507,    0,    0, Aalten
680,20080508,    0,    0, Aalten
680,20080509,    0,    0, Aalten
680,20080510,    0,    0, Aalten
680,20080511,    0,    0, Aalten
680,20080512,    0,    0, Aalten
680,20080513,    0,    0, Aalten
680,20080514,    0,    0, Aalten
680,20080515,    2,    0, Aalten
680,20080516,  175,    0, Aalten
680,20080517,   90,    0, Aalten
680,20080518,   25,    0, Aalten
680,20080519,    1,    0, Aalten
680,20080520,    0,    0, Aalten
680,20080521,    0,    0, Aalten
680,20080522,    0,    0, Aalten
680,20080523,    0,    0, Aalten
680,20080524,    0,    0, Aalten
680,20080525,   16,    0, Aalten
680,20080526,    0,    0, Aalten
680,20080527,    3,    0, Aalten
680,20080528,    0,    0, Aalten
680,20080529,    3,    0, Aalten
680,20080530,   58,    0, Aalten
680,20080531,   17,    0, Aalten
680,20080601,   13,    0, Aalten
680,20080602,    0,    0, Aalten
680,20080603,   10,    0, Aalten
680,20080604,   65,    0, Aalten
680,20080605,   15,    0, Aalten
680,20080606,    0,    0, Aalten
680,20080607,    0,    0, Aalten
680,20080608,    0,    0, Aalten
680,20080609,    0,    0, Aalten
680,20080610,    0,    0, Aalten
680,20080611,    0,    0, Aalten
680,20080612,    0,    0, Aalten
680,20080613,   15,    0, Aalten
680,20080614,   20,    0, Aalten
680,20080615,   31,    0, Aalten
680,20080616,   55,    0, Aalten
680,20080617,    0,    0, Aalten
680,20080618,    0,    0, Aalten
680,20080619,    0,    0, Aalten
680,20080620,   13,    0, Aalten
680,20080621,    0,    0, Aalten
680,20080622,    0,    0, Aalten
680,20080623,   51,    0, Aalten
680,20080624,    0,    0, Aalten
680,20080625,    0,    0, Aalten
680,20080626,    0,    0, Aalten
680,20080627,   22,    0, Aalten
680,20080628,   13,    0, Aalten
680,20080629,    5,    0, Aalten
680,20080630,    0,    0, Aalten
680,20080701,    0,    0, Aalten
680,20080702,    0,    0, Aalten
680,20080703,   50,    0, Aalten
680,20080704,   30,    0, Aalten
680,20080705,   74,    0, Aalten
680,20080706,    0,    0, Aalten
680,20080707,    3,    0, Aalten
680,20080708,   30,    0, Aalten
680,20080709,   44,    0, Aalten
680,20080710,   63,    0, Aalten
680,20080711,  285,    0, Aalten
680,20080712,   56,    0, Aalten
680,20080713,    4,    0, Aalten
680,20080714,    0,    0, Aalten
680,20080715,    0,    0, Aalten
680,20080716,    5,    0, Aalten
680,20080717,    5,    0, Aalten
680,20080718,   82,    0, Aalten
680,20080719,   37,    0, Aalten
680,20080720,  135,    0, Aalten
680,20080721,    5,    0, Aalten
680,20080722,   49,    0, Aalten
680,20080723,    8,    0, Aalten
680,20080724,    0,    0, Aalten
680,20080725,    0,    0, Aalten
680,20080726,   10,    0, Aalten
680,20080727,  156,    0, Aalten
680,20080728,    0,    0, Aalten
680,20080729,    0,    0, Aalten
680,20080730,    0,    0, Aalten
680,20080731,    0,    0, Aalten
680,20080801,   11,    0, Aalten
680,20080802,    0,    0, Aalten
680,20080803,   15,    0, Aalten
680,20080804,  174,    0, Aalten
680,20080805,    0,    0, Aalten
680,20080806,   10,    0, Aalten
680,20080807,    0,    0, Aalten
680,20080808,   44,    0, Aalten
680,20080809,   61,    0, Aalten
680,20080810,   17,    0, Aalten
680,20080811,   10,    0, Aalten
680,20080812,    0,    0, Aalten
680,20080813,   40,    0, Aalten
680,20080814,  133,    0, Aalten
680,20080815,    0,    0, Aalten
680,20080816,    0,    0, Aalten
680,20080817,    0,    0, Aalten
680,20080818,   19,    0, Aalten
680,20080819,   38,    0, Aalten
680,20080820,   40,    0, Aalten
680,20080821,    7,    0, Aalten
680,20080822,    2,    0, Aalten
680,20080823,  140,    0, Aalten
680,20080824,    0,    0, Aalten
680,20080825,   11,    0, Aalten
680,20080826,    0,    0, Aalten
680,20080827,    0,    0, Aalten
680,20080828,    2,    0, Aalten
680,20080829,    0,    0, Aalten
680,20080830,    0,    0, Aalten
680,20080831,    0,    0, Aalten
680,20080901,   29,    0, Aalten
680,20080902,    0,    0, Aalten
680,20080903,   68,    0, Aalten
680,20080904,    0,    0, Aalten
680,20080905,    0,    0, Aalten
680,20080906,   16,    0, Aalten
680,20080907,    8,    0, Aalten
680,20080908,   27,    0, Aalten
680,20080909,    0,    0, Aalten
680,20080910,   31,    0, Aalten
680,20080911,    0,    0, Aalten
680,20080912,    3,    0, Aalten
680,20080913,  155,    0, Aalten
680,20080914,    0,    0, Aalten
680,20080915,    0,    0, Aalten
680,20080916,    0,    0, Aalten
680,20080917,    0,    0, Aalten
680,20080918,    0,    0, Aalten
680,20080919,    0,    0, Aalten
680,20080920,    0,    0, Aalten
680,20080921,    0,    0, Aalten
680,20080922,    2,    0, Aalten
680,20080923,    0,    0, Aalten
680,20080924,   46,    0, Aalten
680,20080925,    0,    0, Aalten
680,20080926,    0,    0, Aalten
680,20080927,    0,    0, Aalten
680,20080928,    0,    0, Aalten
680,20080929,    5,    0, Aalten
680,20080930,   25,    0, Aalten
680,20081001,  123,    0, Aalten
680,20081002,   44,    0, Aalten
680,20081003,   43,    0, Aalten
680,20081004,    4,    0, Aalten
680,20081005,   25,    0, Aalten
680,20081006,  131,    0, Aalten
680,20081007,    0,    0, Aalten
680,20081008,   22,    0, Aalten
680,20081009,    6,    0, Aalten
680,20081010,    0,    0, Aalten
680,20081011,    0,    0, Aalten
680,20081012,    2,    0, Aalten
680,20081013,    2,    0, Aalten
680,20081014,    0,    0, Aalten
680,20081015,    4,    0, Aalten
680,20081016,   26,    0, Aalten
680,20081017,   23,    0, Aalten
680,20081018,    2,    0, Aalten
680,20081019,    0,    0, Aalten
680,20081020,    0,    0, Aalten
680,20081021,   52,    0, Aalten
680,20081022,    5,    0, Aalten
680,20081023,    0,    0, Aalten
680,20081024,    0,    0, Aalten
680,20081025,   25,    0, Aalten
680,20081026,    0,    0, Aalten
680,20081027,  109,    0, Aalten
680,20081028,    1,    0, Aalten
680,20081029,    7,    0, Aalten
680,20081030,    0,    0, Aalten
680,20081031,   14,    0, Aalten
680,20081101,    0,    0, Aalten
680,20081102,   40,    0, Aalten
680,20081103,    1,    0, Aalten
680,20081104,    1,    0, Aalten
680,20081105,    0,    0, Aalten
680,20081106,    5,    0, Aalten
680,20081107,    0,    0, Aalten
680,20081108,    0,    0, Aalten
680,20081109,   41,    0, Aalten
680,20081110,   75,    0, Aalten
680,20081111,   75,    0, Aalten
680,20081112,   20,    0, Aalten
680,20081113,    0,    0, Aalten
680,20081114,   11,    0, Aalten
680,20081115,    9,    0, Aalten
680,20081116,   17,    0, Aalten
680,20081117,    0,    0, Aalten
680,20081118,    0,    0, Aalten
680,20081119,   20,    0, Aalten
680,20081120,   18,    0, Aalten
680,20081121,  133,    0, Aalten
680,20081122,   30,  997, Aalten
680,20081123,    0,    0, Aalten
680,20081124,  168,    4, Aalten
680,20081125,   20,    3, Aalten
680,20081126,    0,    0, Aalten
680,20081127,    4,    0, Aalten
680,20081128,    3,    0, Aalten
680,20081129,    0,    0, Aalten
680,20081130,    0,    0, Aalten
680,20081201,   21,    0, Aalten
680,20081202,   20,    0, Aalten
680,20081203,   51,    0, Aalten
680,20081204,    0,    0, Aalten
680,20081205,   59,    0, Aalten
680,20081206,   20,    0, Aalten
680,20081207,    4,    0, Aalten
680,20081208,    2,    0, Aalten
680,20081209,    0,    0, Aalten
680,20081210,   40,    0, Aalten
680,20081211,    5,    0, Aalten
680,20081212,    1,    0, Aalten
680,20081213,    0,    0, Aalten
680,20081214,    0,    0, Aalten
680,20081215,    0,    0, Aalten
680,20081216,    4,    0, Aalten
680,20081217,    3,    0, Aalten
680,20081218,    5,    0, Aalten
680,20081219,   31,    0, Aalten
680,20081220,   43,    0, Aalten
680,20081221,   16,    0, Aalten
680,20081222,   12,    0, Aalten
680,20081223,    2,    0, Aalten
680,20081224,    6,    0, Aalten
680,20081225,    1,    0, Aalten
680,20081226,    0,    0, Aalten
680,20081227,    0,    0, Aalten
680,20081228,    0,    0, Aalten
680,20081229,    0,    0, Aalten
680,20081230,    0,    0, Aalten
680,20081231,    0,    0, Aalten
680,20090101,    0,    0, Aalten
680,20090102,   17,  997, Aalten
680,20090103,    0,    0, Aalten
680,20090104,    1,    0, Aalten
680,20090105,  122,    3, Aalten
680,20090106,    2,    3, Aalten
680,20090107,    2,    3, Aalten
680,20090108,    1,    3, Aalten
680,20090109,    0,    3, Aalten
680,20090110,    0,    3, Aalten
680,20090111,    0,    3, Aalten
680,20090112,    0,    2, Aalten
680,20090113,   15,  998, Aalten
680,20090114,  116,    0, Aalten
680,20090115,    0,    0, Aalten
680,20090116,    1,    0, Aalten
680,20090117,    0,    0, Aalten
680,20090118,   44,    0, Aalten
680,20090119,   49,    0, Aalten
680,20090120,   31,    0, Aalten
680,20090121,    0,    0, Aalten
680,20090122,    0,    0, Aalten
680,20090123,  115,    0, Aalten
680,20090124,   69,    0, Aalten
680,20090125,    0,    0, Aalten
680,20090126,    0,    0, Aalten
680,20090127,    0,    0, Aalten
680,20090128,    1,    0, Aalten
680,20090129,    0,    0, Aalten
680,20090130,    0,    0, Aalten
680,20090131,    0,    0, Aalten
680,20090201,    3,  998, Aalten
680,20090202,    0,    0, Aalten
680,20090203,    0,    0, Aalten
680,20090204,    9,    0, Aalten
680,20090205,    6,    0, Aalten
680,20090206,   14,    0, Aalten
680,20090207,    1,    0, Aalten
680,20090208,    0,    0, Aalten
680,20090209,   38,  998, Aalten
680,20090210,  172,    0, Aalten
680,20090211,   42,    0, Aalten
680,20090212,   15,    0, Aalten
680,20090213,    2,    0, Aalten
680,20090214,   13,    0, Aalten
680,20090215,    0,    0, Aalten
680,20090216,   66,    0, Aalten
680,20090217,   97,    0, Aalten
680,20090218,    0,    0, Aalten
680,20090219,    0,    0, Aalten
680,20090220,   24,    0, Aalten
680,20090221,    5,    0, Aalten
680,20090222,   17,    0, Aalten
680,20090223,    9,    0, Aalten
680,20090224,    9,    0, Aalten
680,20090225,    0,    0, Aalten
680,20090226,   11,    0, Aalten
680,20090227,   30,    0, Aalten
680,20090228,   35,    0, Aalten
680,20090301,    0,    0, Aalten
680,20090302,    7,    0, Aalten
680,20090303,    0,    0, Aalten
680,20090304,    3,    0, Aalten
680,20090305,   32,    0, Aalten
680,20090306,  128,    0, Aalten
680,20090307,   92,    0, Aalten
680,20090308,   10,    0, Aalten
680,20090309,   52,    0, Aalten
680,20090310,   10,    0, Aalten
680,20090311,  105,    0, Aalten
680,20090312,    3,    0, Aalten
680,20090313,   24,    0, Aalten
680,20090314,    0,    0, Aalten
680,20090315,    9,    0, Aalten
680,20090316,    4,    0, Aalten
680,20090317,    0,    0, Aalten
680,20090318,    0,    0, Aalten
680,20090319,    0,    0, Aalten
680,20090320,    0,    0, Aalten
680,20090321,    0,    0, Aalten
680,20090322,    0,    0, Aalten
680,20090323,    4,    0, Aalten
680,20090324,   75,    0, Aalten
680,20090325,   38,    0, Aalten
680,20090326,   45,    0, Aalten
680,20090327,   95,    0, Aalten
680,20090328,   74,    0, Aalten
680,20090329,  160,    0, Aalten
680,20090330,    0,    0, Aalten
680,20090331,    0,    0, Aalten
680,20090401,    0,    0, Aalten
680,20090402,    0,    0, Aalten
680,20090403,    0,    0, Aalten
680,20090404,    0,    0, Aalten
680,20090405,    0,    0, Aalten
680,20090406,    0,    0, Aalten
680,20090407,    0,    0, Aalten
680,20090408,   15,    0, Aalten
680,20090409,   29,    0, Aalten
680,20090410,    0,    0, Aalten
680,20090411,    3,    0, Aalten
680,20090412,   10,    0, Aalten
680,20090413,    0,    0, Aalten
680,20090414,    0,    0, Aalten
680,20090415,    0,    0, Aalten
680,20090416,    0,    0, Aalten
680,20090417,   22,    0, Aalten
680,20090418,    0,    0, Aalten
680,20090419,    0,    0, Aalten
680,20090420,    0,    0, Aalten
680,20090421,    0,    0, Aalten
680,20090422,    0,    0, Aalten
680,20090423,    0,    0, Aalten
680,20090424,    0,    0, Aalten
680,20090425,    0,    0, Aalten
680,20090426,    0,    0, Aalten
680,20090427,   72,    0, Aalten
680,20090428,    2,    0, Aalten
680,20090429,   20,    0, Aalten
680,20090430,    0,    0, Aalten
680,20090501,    2,    0, Aalten
680,20090502,    0,    0, Aalten
680,20090503,    0,    0, Aalten
680,20090504,    0,    0, Aalten
680,20090505,    2,    0, Aalten
680,20090506,  106,    0, Aalten
680,20090507,   14,    0, Aalten
680,20090508,    3,    0, Aalten
680,20090509,    6,    0, Aalten
680,20090510,    0,    0, Aalten
680,20090511,    0,    0, Aalten
680,20090512,    0,    0, Aalten
680,20090513,    0,    0, Aalten
680,20090514,    0,    0, Aalten
680,20090515,   31,    0, Aalten
680,20090516,   80,    0, Aalten
680,20090517,   85,    0, Aalten
680,20090518,    3,    0, Aalten
680,20090519,    1,    0, Aalten
680,20090520,   10,    0, Aalten
680,20090521,    0,    0, Aalten
680,20090522,    0,    0, Aalten
680,20090523,    1,    0, Aalten
680,20090524,    6,    0, Aalten
680,20090525,    0,    0, Aalten
680,20090526,   15,    0, Aalten
680,20090527,   19,    0, Aalten
680,20090528,    5,    0, Aalten
680,20090529,    0,    0, Aalten
680,20090530,    0,    0, Aalten
680,20090531,    0,    0, Aalten
680,20090601,    0,    0, Aalten
680,20090602,   36,    0, Aalten
680,20090603,    0,    0, Aalten
680,20090604,    0,    0, Aalten
680,20090605,    0,    0, Aalten
680,20090606,    0,    0, Aalten
680,20090607,   30,    0, Aalten
680,20090608,   33,    0, Aalten
680,20090609,   10,    0, Aalten
680,20090610,  190,    0, Aalten
680,20090611,  230,    0, Aalten
680,20090612,   10,    0, Aalten
680,20090613,    0,    0, Aalten
680,20090614,    0,    0, Aalten
680,20090615,   70,    0, Aalten
680,20090616,   50,    0, Aalten
680,20090617,   89,    0, Aalten
680,20090618,    3,    0, Aalten
680,20090619,    3,    0, Aalten
680,20090620,    0,    0, Aalten
680,20090621,   30,    0, Aalten
680,20090622,    8,    0, Aalten
680,20090623,    0,    0, Aalten
680,20090624,    0,    0, Aalten
680,20090625,    0,    0, Aalten
680,20090626,    0,    0, Aalten
680,20090627,   85,    0, Aalten
680,20090628,   28,    0, Aalten
680,20090629,    0,    0, Aalten
680,20090630,    0,    0, Aalten
680,20090701,    0,    0, Aalten
680,20090702,    0,    0, Aalten
680,20090703,    0,    0, Aalten
680,20090704,   41,    0, Aalten
680,20090705,    0,    0, Aalten
680,20090706,  110,    0, Aalten
680,20090707,   16,    0, Aalten
680,20090708,   19,    0, Aalten
680,20090709,   48,    0, Aalten
680,20090710,   28,    0, Aalten
680,20090711,  132,    0, Aalten
680,20090712,   45,    0, Aalten
680,20090713,   30,    0, Aalten
680,20090714,    0,    0, Aalten
680,20090715,    0,    0, Aalten
680,20090716,    0,    0, Aalten
680,20090717,   22,    0, Aalten
680,20090718,    0,    0, Aalten
680,20090719,   60,    0, Aalten
680,20090720,  135,    0, Aalten
680,20090721,   39,    0, Aalten
680,20090722,  145,    0, Aalten
680,20090723,  110,    0, Aalten
680,20090724,  100,    0, Aalten
680,20090725,   40,    0, Aalten
680,20090726,    0,    0, Aalten
680,20090727,    0,    0, Aalten
680,20090728,   18,    0, Aalten
680,20090729,    0,    0, Aalten
680,20090730,    9,    0, Aalten
680,20090731,    0,    0, Aalten
680,20090801,    0,    0, Aalten
680,20090802,   70,    0, Aalten
680,20090803,   37,    0, Aalten
680,20090804,    0,    0, Aalten
680,20090805,    0,    0, Aalten
680,20090806,    0,    0, Aalten
