"date" "Q1" "Q2" "Q3" "Q4"
20020511 1.308 1.641 2.882 1.104
20020611 1.535 1.952 1.603 2.164
20020711 1.711 1.804 3.835 2.286
20020811 1.808 2.771 1.611 5.518
20020911 1.829 3.575 4.659 2.604
20021011 1.868 4.35 3.154 2.831
20021111 1.947 5.231 2.957 1.995
20021211 2.043 3.814 1.626 1.747
20021311 2.207 3.278 1.195 1.495
20021411 2.394 2.717 1.157 1.153
20021511 2.437 2.297 0.885 1.003
20021611 2.351 2.155 3.146 1.605
20021711 2.227 1.833 1.316 1.301
20021811 2.206 1.728 1.316 1.046
20021911 2.259 1.645 1.671 0.879
20022011 2.251 1.405 1.165 0.84
20022111 2.146 1.384 0.915 0.712
20022211 2.013 1.264 1.187 0.604
20022311 1.909 1.228 0.877 0.626
20022411 1.826 1.043 0.747 0.765
20022511 1.75 1.079 1.112 1.24
20022611 1.685 1.076 1.271 1.017
20022711 1.618 1.003 0.968 0.874
20022811 1.56 0.978 0.817 0.875
20022911 1.496 0.927 1.233 0.801
20023011 1.422 0.866 0.938 0.786
20020112 1.39 0.971 0.794 1.195
20020212 1.39 1.177 1.013 0.996
20020312 1.407 1.148 1.187 0.826
20020412 1.429 1.018 0.945 0.67
20020512 1.441 0.953 0.802 0.55
20020612 1.42 0.855 0.877 0.502
20020712 1.364 0.858 0.817 0.424
20020812 1.285 0.743 0.711 0.337
20020912 1.207 0.688 0.604 0.269
20021012 1.137 0.616 0.535 0.27
20021112 1.07 0.594 0.483 0.309
20021212 1.007 0.529 0.436 0.257
20021312 0.951 0.511 0.458 0.248
20021412 0.911 0.612 0.409 0.275
20021512 0.881 0.764 0.401 0.456
20021612 0.868 0.848 10.286 0.54
20021712 0.867 0.815 2.186 0.517
20021812 0.863 0.674 1.324 0.573
20021912 0.87 0.641 0.968 0.574
20022012 0.916 0.869 0.9 0.485
20022112 0.988 1.409 1.331 2.287
20022212 1.01 2.633 7.503 3.824
20022312 1.05 2.438 1.52 2.712
20022412 1.239 2.177 1.066 2.334
20022512 1.536 1.894 0.84 2.548
20022612 1.695 2.271 0.712 3.58
20022712 1.696 2.26 0.626 3.281
20022812 1.642 2.423 2.284 2.262
20022912 1.611 4.267 1.346 13.954
20023012 1.594 5.202 1.074 5.456
20023112 1.701 4.687 1.354 4.084
20030101 2.034 6.136 1.021 10.219
20030201 2.301 8.465 3.903 9.316
20030301 2.408 8.657 1.694 4.149
20030401 2.736 6.738 3.502 2.541
20030501 3.276 5.046 1.709 1.992
20030601 3.52 4.079 1.218 1.799
20030701 3.464 3.122 0.976 1.271
20030801 3.26 2.717 0.802 0.929
20030901 2.994 2.253 0.669 0.766
20031001 2.639 2.17 0.574 0.657
20031101 2.231 2.007 0.51 0.61
