DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = som van de neerslag in tiende millimeters van 08.00 - 08.00 UTC/
           daily precipitation amount in 0.1 mm over the period 08.00 - 08.00 UTC
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
688,20070615,   81,    0, Hupsel
688,20070616,    5,    0, Hupsel
688,20070617,   60,    0, Hupsel
688,20070618,   85,    0, Hupsel
688,20070619,   44,    0, Hupsel
688,20070620,    0,    0, Hupsel
688,20070621,    1,    0, Hupsel
688,20070622,   54,    0, Hupsel
688,20070623,   41,    0, Hupsel
688,20070624,   39,    0, Hupsel
688,20070625,   19,    0, Hupsel
688,20070626,  155,    0, Hupsel
688,20070627,   14,    0, Hupsel
688,20070628,    3,    0, Hupsel
688,20070629,   15,    0, Hupsel
688,20070630,   13,    0, Hupsel
688,20070701,    2,    0, Hupsel
688,20070702,  132,    0, Hupsel
688,20070703,   36,    0, Hupsel
688,20070704,   92,    0, Hupsel
688,20070705,  138,    0, Hupsel
688,20070706,  105,    0, Hupsel
688,20070707,   45,    0, Hupsel
688,20070708,   35,    0, Hupsel
688,20070709,    3,    0, Hupsel
688,20070710,   42,    0, Hupsel
688,20070711,   30,    0, Hupsel
688,20070712,   41,    0, Hupsel
688,20070713,   20,    0, Hupsel
688,20070714,    0,    0, Hupsel
688,20070715,    0,    0, Hupsel
688,20070716,    0,    0, Hupsel
688,20070717,   55,    0, Hupsel
688,20070718,    0,    0, Hupsel
688,20070719,    0,    0, Hupsel
688,20070720,    0,    0, Hupsel
688,20070721,   54,    0, Hupsel
688,20070722,    3,    0, Hupsel
688,20070723,   75,    0, Hupsel
688,20070724,   64,    0, Hupsel
688,20070725,    5,    0, Hupsel
688,20070726,    0,    0, Hupsel
688,20070727,   84,    0, Hupsel
688,20070728,   95,    0, Hupsel
688,20070729,   81,    0, Hupsel
688,20070730,  120,    0, Hupsel
688,20070731,    2,    0, Hupsel
688,20070801,    0,    0, Hupsel
688,20070802,    0,    0, Hupsel
688,20070803,    0,    0, Hupsel
688,20070804,    0,    0, Hupsel
688,20070805,    0,    0, Hupsel
688,20070806,    0,    0, Hupsel
688,20070807,   39,    0, Hupsel
688,20070808,   80,    0, Hupsel
688,20070809,   79,    0, Hupsel
688,20070810,   42,    0, Hupsel
688,20070811,    0,    0, Hupsel
688,20070812,    0,    0, Hupsel
688,20070813,    1,    0, Hupsel
688,20070814,    0,    0, Hupsel
688,20070815,   30,    0, Hupsel
688,20070816,  176,    0, Hupsel
688,20070817,    0,    0, Hupsel
688,20070818,   71,    0, Hupsel
688,20070819,    3,    0, Hupsel
688,20070820,   62,    0, Hupsel
688,20070821,   39,    0, Hupsel
688,20070822,  114,    0, Hupsel
688,20070823,  195,    0, Hupsel
688,20070824,    0,    0, Hupsel
688,20070825,    0,    0, Hupsel
688,20070826,    0,    0, Hupsel
688,20070827,    0,    0, Hupsel
688,20070828,    0,    0, Hupsel
688,20070829,    0,    0, Hupsel
688,20070830,    0,    0, Hupsel
688,20070831,    0,    0, Hupsel
688,20070901,    2,    0, Hupsel
688,20070902,   22,    0, Hupsel
688,20070903,  216,    0, Hupsel
688,20070904,    3,    0, Hupsel
688,20070905,    9,    0, Hupsel
688,20070906,   19,    0, Hupsel
688,20070907,   11,    0, Hupsel
688,20070908,    6,    0, Hupsel
688,20070909,    0,    0, Hupsel
688,20070910,    2,    0, Hupsel
688,20070911,  115,    0, Hupsel
688,20070912,    1,    0, Hupsel
688,20070913,    0,    0, Hupsel
688,20070914,    0,    0, Hupsel
688,20070915,    3,    0, Hupsel
688,20070916,    0,    0, Hupsel
688,20070917,    0,    0, Hupsel
688,20070918,  114,    0, Hupsel
688,20070919,    2,    0, Hupsel
688,20070920,    1,    0, Hupsel
688,20070921,    0,    0, Hupsel
688,20070922,    0,    0, Hupsel
688,20070923,    0,    0, Hupsel
688,20070924,    0,    0, Hupsel
688,20070925,   43,    0, Hupsel
688,20070926,   31,    0, Hupsel
688,20070927,   49,    0, Hupsel
688,20070928,  102,    0, Hupsel
688,20070929,   12,    0, Hupsel
688,20070930,   91,    0, Hupsel
688,20071001,    2,    0, Hupsel
688,20071002,   19,    0, Hupsel
688,20071003,    0,    0, Hupsel
688,20071004,  200,    0, Hupsel
688,20071005,    0,    0, Hupsel
688,20071006,    0,    0, Hupsel
688,20071007,    0,    0, Hupsel
688,20071008,    0,    0, Hupsel
688,20071009,    0,    0, Hupsel
688,20071010,    0,    0, Hupsel
688,20071011,    0,    0, Hupsel
688,20071012,    0,    0, Hupsel
688,20071013,    0,    0, Hupsel
688,20071014,    0,    0, Hupsel
688,20071015,    0,    0, Hupsel
688,20071016,    0,    0, Hupsel
688,20071017,    0,    0, Hupsel
688,20071018,   45,    0, Hupsel
688,20071019,    4,    0, Hupsel
688,20071020,    3,    0, Hupsel
688,20071021,    0,    0, Hupsel
688,20071022,   17,    0, Hupsel
688,20071023,    0,    0, Hupsel
688,20071024,    0,    0, Hupsel
688,20071025,    0,    0, Hupsel
688,20071026,    0,    0, Hupsel
688,20071027,    0,    0, Hupsel
688,20071028,    0,    0, Hupsel
688,20071029,   99,    0, Hupsel
688,20071030,   87,    0, Hupsel
688,20071031,    0,    0, Hupsel
688,20071101,    0,    0, Hupsel
688,20071102,   12,    0, Hupsel
688,20071103,    9,    0, Hupsel
688,20071104,    1,    0, Hupsel
688,20071105,    0,    0, Hupsel
688,20071106,   35,    0, Hupsel
688,20071107,   25,    0, Hupsel
688,20071108,   35,    0, Hupsel
688,20071109,  111,    0, Hupsel
688,20071110,  155,    0, Hupsel
688,20071111,  105,    0, Hupsel
688,20071112,   50,    0, Hupsel
688,20071113,    6,    0, Hupsel
688,20071114,   65,    0, Hupsel
688,20071115,    0,    0, Hupsel
688,20071116,    0,    0, Hupsel
688,20071117,    0,    0, Hupsel
688,20071118,    0,    0, Hupsel
688,20071119,    0,    0, Hupsel
688,20071120,    0,    0, Hupsel
688,20071121,    1,    0, Hupsel
688,20071122,    0,    0, Hupsel
688,20071123,    0,    0, Hupsel
688,20071124,    0,    0, Hupsel
688,20071125,   27,    0, Hupsel
688,20071126,   26,    0, Hupsel
688,20071127,    7,    0, Hupsel
688,20071128,    0,    0, Hupsel
688,20071129,    1,    0, Hupsel
688,20071130,   17,    0, Hupsel
688,20071201,   92,    0, Hupsel
688,20071202,   21,    0, Hupsel
688,20071203,  172,    0, Hupsel
688,20071204,   35,    0, Hupsel
688,20071205,    4,    0, Hupsel
688,20071206,   45,    0, Hupsel
688,20071207,  230,    0, Hupsel
688,20071208,   49,    0, Hupsel
688,20071209,  161,    0, Hupsel
688,20071210,   30,    0, Hupsel
688,20071211,    9,    0, Hupsel
688,20071212,    1,    0, Hupsel
688,20071213,    0,    0, Hupsel
688,20071214,    0,    0, Hupsel
688,20071215,    0,    0, Hupsel
688,20071216,    0,    0, Hupsel
688,20071217,    0,    0, Hupsel
688,20071218,    0,    0, Hupsel
688,20071219,    0,    0, Hupsel
688,20071220,    0,    0, Hupsel
688,20071221,    0,    0, Hupsel
688,20071222,    0,    0, Hupsel
688,20071223,    1,    0, Hupsel
688,20071224,    1,    0, Hupsel
688,20071225,    0,    0, Hupsel
688,20071226,    0,    0, Hupsel
688,20071227,    1,    0, Hupsel
688,20071228,    0,    0, Hupsel
688,20071229,   11,    0, Hupsel
688,20071230,   24,    0, Hupsel
688,20071231,    1,    0, Hupsel
688,20080101,    0,    0, Hupsel
688,20080102,    0,    0, Hupsel
688,20080103,    0,    0, Hupsel
688,20080104,    2,    0, Hupsel
688,20080105,   71,    0, Hupsel
688,20080106,   38,    0, Hupsel
688,20080107,   24,    0, Hupsel
688,20080108,   29,    0, Hupsel
688,20080109,   17,    0, Hupsel
688,20080110,    0,    0, Hupsel
688,20080111,   10,    0, Hupsel
688,20080112,   50,    0, Hupsel
688,20080113,    7,    0, Hupsel
688,20080114,    0,    0, Hupsel
688,20080115,    0,    0, Hupsel
688,20080116,   60,    0, Hupsel
688,20080117,    0,    0, Hupsel
688,20080118,   51,    0, Hupsel
688,20080119,   90,    0, Hupsel
688,20080120,  226,    0, Hupsel
688,20080121,  250,    0, Hupsel
688,20080122,  125,    0, Hupsel
688,20080123,    1,    0, Hupsel
688,20080124,    9,    0, Hupsel
688,20080125,   21,    0, Hupsel
688,20080126,    0,    0, Hupsel
688,20080127,   17,    0, Hupsel
688,20080128,    3,    0, Hupsel
688,20080129,    0,    0, Hupsel
688,20080130,    3,    0, Hupsel
688,20080131,   28,    0, Hupsel
688,20080201,   29,    0, Hupsel
688,20080202,   35,    0, Hupsel
688,20080203,    1,    0, Hupsel
688,20080204,    0,    0, Hupsel
688,20080205,   36,    0, Hupsel
688,20080206,   90,    0, Hupsel
688,20080207,   55,    0, Hupsel
688,20080208,    0,    0, Hupsel
688,20080209,    0,    0, Hupsel
688,20080210,    0,    0, Hupsel
688,20080211,    0,    0, Hupsel
688,20080212,    0,    0, Hupsel
688,20080213,    0,    0, Hupsel
688,20080214,    0,    0, Hupsel
688,20080215,    0,    0, Hupsel
688,20080216,    0,    0, Hupsel
688,20080217,    0,    0, Hupsel
688,20080218,    0,    0, Hupsel
688,20080219,    0,    0, Hupsel
688,20080220,    0,    0, Hupsel
688,20080221,    0,    0, Hupsel
688,20080222,    0,    0, Hupsel
688,20080223,    1,    0, Hupsel
688,20080224,    1,    0, Hupsel
688,20080225,   41,    0, Hupsel
688,20080226,    0,    0, Hupsel
688,20080227,   39,    0, Hupsel
688,20080228,    0,    0, Hupsel
688,20080229,    0,    0, Hupsel
688,20080301,  150,    0, Hupsel
688,20080302,   59,    0, Hupsel
688,20080303,    1,    0, Hupsel
688,20080304,    0,    0, Hupsel
688,20080305,   16,  998, Hupsel
688,20080306,    0,    0, Hupsel
688,20080307,   15,    0, Hupsel
688,20080308,    0,    0, Hupsel
688,20080309,    0,    0, Hupsel
688,20080310,   13,    0, Hupsel
688,20080311,   87,    0, Hupsel
688,20080312,   80,    0, Hupsel
688,20080313,   20,    0, Hupsel
688,20080314,    0,    0, Hupsel
688,20080315,    1,    0, Hupsel
688,20080316,   59,    0, Hupsel
688,20080317,   95,    0, Hupsel
688,20080318,    5,    0, Hupsel
688,20080319,   29,    0, Hupsel
688,20080320,   11,    0, Hupsel
688,20080321,  251,    0, Hupsel
688,20080322,   39,    0, Hupsel
688,20080323,    1,    0, Hupsel
688,20080324,    2,    0, Hupsel
688,20080325,   41,    2, Hupsel
688,20080326,   45,    0, Hupsel
688,20080327,    0,    0, Hupsel
688,20080328,   13,    0, Hupsel
688,20080329,   36,    0, Hupsel
688,20080330,    1,    0, Hupsel
688,20080331,  140,    0, Hupsel
688,20080401,    0,    0, Hupsel
688,20080402,  110,    0, Hupsel
688,20080403,   10,    0, Hupsel
688,20080404,    0,    0, Hupsel
688,20080405,   80,    0, Hupsel
688,20080406,   58,    0, Hupsel
688,20080407,    0,    0, Hupsel
688,20080408,    0,    0, Hupsel
688,20080409,    0,    0, Hupsel
688,20080410,    0,    0, Hupsel
688,20080411,    0,    0, Hupsel
688,20080412,    0,    0, Hupsel
688,20080413,    0,    0, Hupsel
688,20080414,   31,    0, Hupsel
688,20080415,    2,    0, Hupsel
688,20080416,   31,    0, Hupsel
688,20080417,    0,    0, Hupsel
688,20080418,    0,    0, Hupsel
688,20080419,    0,    0, Hupsel
688,20080420,    0,    0, Hupsel
688,20080421,    0,    0, Hupsel
688,20080422,    0,    0, Hupsel
688,20080423,    0,    0, Hupsel
688,20080424,    9,    0, Hupsel
688,20080425,   23,    0, Hupsel
688,20080426,    0,    0, Hupsel
688,20080427,    0,    0, Hupsel
688,20080428,   39,    0, Hupsel
688,20080429,  145,    0, Hupsel
688,20080430,    0,    0, Hupsel
688,20080501,    0,    0, Hupsel
688,20080502,   25,    0, Hupsel
688,20080503,    7,    0, Hupsel
688,20080504,    0,    0, Hupsel
688,20080505,    0,    0, Hupsel
688,20080506,    0,    0, Hupsel
688,20080507,    0,    0, Hupsel
688,20080508,    0,    0, Hupsel
688,20080509,    0,    0, Hupsel
688,20080510,    0,    0, Hupsel
688,20080511,    0,    0, Hupsel
688,20080512,    0,    0, Hupsel
688,20080513,    0,    0, Hupsel
688,20080514,    0,    0, Hupsel
688,20080515,   12,    0, Hupsel
688,20080516,   80,    0, Hupsel
688,20080517,  119,    0, Hupsel
688,20080518,   31,    0, Hupsel
688,20080519,    0,    0, Hupsel
688,20080520,    0,    0, Hupsel
688,20080521,    0,    0, Hupsel
688,20080522,    0,    0, Hupsel
688,20080523,    0,    0, Hupsel
688,20080524,    0,    0, Hupsel
688,20080525,    8,    0, Hupsel
688,20080526,    4,    0, Hupsel
688,20080527,    1,    0, Hupsel
688,20080528,    0,    0, Hupsel
688,20080529,   50,    0, Hupsel
688,20080530,   21,    0, Hupsel
688,20080531,   25,    0, Hupsel
688,20080601,  145,    0, Hupsel
688,20080602,    0,    0, Hupsel
688,20080603,    0,    0, Hupsel
688,20080604,  145,    0, Hupsel
688,20080605,  199,    0, Hupsel
688,20080606,    0,    0, Hupsel
688,20080607,    0,    0, Hupsel
688,20080608,    0,    0, Hupsel
688,20080609,    0,    0, Hupsel
688,20080610,    0,    0, Hupsel
688,20080611,    0,    0, Hupsel
688,20080612,    1,    0, Hupsel
688,20080613,   52,    0, Hupsel
688,20080614,   10,    0, Hupsel
688,20080615,   41,    0, Hupsel
688,20080616,   50,    0, Hupsel
688,20080617,    0,    0, Hupsel
688,20080618,    1,    0, Hupsel
688,20080619,    0,    0, Hupsel
688,20080620,   49,    0, Hupsel
688,20080621,   50,    0, Hupsel
688,20080622,    0,    0, Hupsel
688,20080623,   62,    0, Hupsel
688,20080624,    0,    0, Hupsel
688,20080625,    0,    0, Hupsel
688,20080626,    0,    0, Hupsel
688,20080627,   31,    0, Hupsel
688,20080628,    6,    0, Hupsel
688,20080629,   25,    0, Hupsel
688,20080630,    0,    0, Hupsel
688,20080701,    0,    0, Hupsel
688,20080702,    0,    0, Hupsel
688,20080703,   61,    0, Hupsel
688,20080704,   23,    0, Hupsel
688,20080705,   69,    0, Hupsel
688,20080706,    0,    0, Hupsel
688,20080707,   11,    0, Hupsel
688,20080708,   76,    0, Hupsel
688,20080709,   51,    0, Hupsel
688,20080710,   58,    0, Hupsel
688,20080711,  255,    0, Hupsel
688,20080712,   35,    0, Hupsel
688,20080713,    0,    0, Hupsel
688,20080714,    0,    0, Hupsel
688,20080715,    0,    0, Hupsel
688,20080716,    5,    0, Hupsel
688,20080717,    0,    0, Hupsel
688,20080718,   60,    0, Hupsel
688,20080719,   27,    0, Hupsel
688,20080720,   14,    0, Hupsel
688,20080721,    1,    0, Hupsel
688,20080722,   81,    0, Hupsel
688,20080723,    0,    0, Hupsel
688,20080724,    0,    0, Hupsel
688,20080725,    0,    0, Hupsel
688,20080726,  129,    0, Hupsel
688,20080727,   16,    0, Hupsel
688,20080728,    0,    0, Hupsel
688,20080729,    0,    0, Hupsel
688,20080730,    1,    0, Hupsel
688,20080731,    0,    0, Hupsel
688,20080801,    8,    0, Hupsel
688,20080802,    0,    0, Hupsel
688,20080803,    9,    0, Hupsel
688,20080804,  141,    0, Hupsel
688,20080805,    0,    0, Hupsel
688,20080806,    3,    0, Hupsel
688,20080807,    0,    0, Hupsel
688,20080808,    1,    0, Hupsel
688,20080809,   21,    0, Hupsel
688,20080810,   10,    0, Hupsel
688,20080811,    3,    0, Hupsel
688,20080812,    0,    0, Hupsel
688,20080813,   61,    0, Hupsel
688,20080814,   42,    0, Hupsel
688,20080815,   18,    0, Hupsel
688,20080816,    1,    0, Hupsel
688,20080817,    0,    0, Hupsel
688,20080818,   14,    0, Hupsel
688,20080819,   29,    0, Hupsel
688,20080820,   63,    0, Hupsel
688,20080821,   34,    0, Hupsel
688,20080822,   22,    0, Hupsel
688,20080823,  153,    0, Hupsel
688,20080824,   13,    0, Hupsel
688,20080825,   13,    0, Hupsel
688,20080826,    0,    0, Hupsel
688,20080827,    0,    0, Hupsel
688,20080828,    0,    0, Hupsel
688,20080829,    0,    0, Hupsel
688,20080830,    0,    0, Hupsel
688,20080831,    0,    0, Hupsel
688,20080901,    5,    0, Hupsel
688,20080902,    0,    0, Hupsel
688,20080903,   70,    0, Hupsel
688,20080904,   74,    0, Hupsel
688,20080905,    0,    0, Hupsel
688,20080906,   17,    0, Hupsel
688,20080907,    0,    0, Hupsel
688,20080908,   20,    0, Hupsel
688,20080909,    0,    0, Hupsel
688,20080910,   34,    0, Hupsel
688,20080911,    1,    0, Hupsel
688,20080912,    0,    0, Hupsel
688,20080913,  125,    0, Hupsel
688,20080914,    0,    0, Hupsel
688,20080915,    0,    0, Hupsel
688,20080916,    0,    0, Hupsel
688,20080917,    0,    0, Hupsel
688,20080918,    0,    0, Hupsel
688,20080919,    0,    0, Hupsel
688,20080920,    0,    0, Hupsel
688,20080921,    0,    0, Hupsel
688,20080922,    2,    0, Hupsel
688,20080923,    0,    0, Hupsel
688,20080924,   35,    0, Hupsel
688,20080925,    0,    0, Hupsel
688,20080926,    0,    0, Hupsel
688,20080927,    0,    0, Hupsel
688,20080928,    0,    0, Hupsel
688,20080929,   15,    0, Hupsel
688,20080930,   27,    0, Hupsel
688,20081001,  171,    0, Hupsel
688,20081002,   70,    0, Hupsel
688,20081003,   13,    0, Hupsel
688,20081004,    0,    0, Hupsel
688,20081005,   25,    0, Hupsel
688,20081006,  113,    0, Hupsel
688,20081007,    0,    0, Hupsel
688,20081008,   29,    0, Hupsel
688,20081009,    5,    0, Hupsel
688,20081010,    0,    0, Hupsel
688,20081011,    0,    0, Hupsel
688,20081012,    4,    0, Hupsel
688,20081013,    1,    0, Hupsel
688,20081014,    0,    0, Hupsel
688,20081015,    2,    0, Hupsel
688,20081016,   17,    0, Hupsel
688,20081017,   14,    0, Hupsel
688,20081018,    0,    0, Hupsel
688,20081019,    0,    0, Hupsel
688,20081020,    0,    0, Hupsel
688,20081021,   50,    0, Hupsel
688,20081022,    8,    0, Hupsel
688,20081023,    0,    0, Hupsel
688,20081024,    0,    0, Hupsel
688,20081025,   21,    0, Hupsel
688,20081026,    1,    0, Hupsel
688,20081027,  100,    0, Hupsel
688,20081028,    0,    0, Hupsel
688,20081029,    0,    0, Hupsel
688,20081030,    0,    0, Hupsel
688,20081031,   28,    0, Hupsel
688,20081101,    4,    0, Hupsel
688,20081102,   29,    0, Hupsel
688,20081103,    0,    0, Hupsel
688,20081104,    0,    0, Hupsel
688,20081105,    0,    0, Hupsel
688,20081106,    5,    0, Hupsel
688,20081107,    0,    0, Hupsel
688,20081108,    0,    0, Hupsel
688,20081109,   40,    0, Hupsel
688,20081110,   11,    0, Hupsel
688,20081111,   79,    0, Hupsel
688,20081112,   22,    0, Hupsel
688,20081113,    6,    0, Hupsel
688,20081114,    5,    0, Hupsel
688,20081115,    9,    0, Hupsel
688,20081116,   16,    0, Hupsel
688,20081117,    0,    0, Hupsel
688,20081118,    0,    0, Hupsel
688,20081119,   21,    0, Hupsel
688,20081120,   27,    0, Hupsel
688,20081121,  100,    0, Hupsel
688,20081122,   58,    0, Hupsel
688,20081123,    2,    0, Hupsel
688,20081124,   64,    3, Hupsel
688,20081125,   10,  998, Hupsel
688,20081126,    2,    0, Hupsel
688,20081127,   20,    0, Hupsel
688,20081128,   13,    0, Hupsel
688,20081129,    8,    0, Hupsel
688,20081130,    0,    0, Hupsel
688,20081201,   38,    0, Hupsel
688,20081202,    0,    0, Hupsel
688,20081203,   45,    0, Hupsel
688,20081204,   12,    0, Hupsel
688,20081205,   70,    0, Hupsel
688,20081206,    1,    0, Hupsel
688,20081207,    2,    0, Hupsel
688,20081208,    0,    0, Hupsel
688,20081209,    0,    0, Hupsel
688,20081210,   11,    0, Hupsel
688,20081211,   24,    0, Hupsel
688,20081212,    0,    0, Hupsel
688,20081213,    0,    0, Hupsel
688,20081214,    0,    0, Hupsel
688,20081215,    0,    0, Hupsel
688,20081216,    1,    0, Hupsel
688,20081217,    1,    0, Hupsel
688,20081218,    8,    0, Hupsel
688,20081219,   30,    0, Hupsel
688,20081220,   47,    0, Hupsel
688,20081221,    1,    0, Hupsel
688,20081222,    9,    0, Hupsel
688,20081223,    2,    0, Hupsel
688,20081224,   11,    0, Hupsel
688,20081225,    1,    0, Hupsel
688,20081226,    0,    0, Hupsel
688,20081227,    0,    0, Hupsel
688,20081228,    0,    0, Hupsel
688,20081229,    0,    0, Hupsel
688,20081230,    0,    0, Hupsel
688,20081231,    0,    0, Hupsel
688,20090101,    0,    0, Hupsel
688,20090102,   19,    0, Hupsel
688,20090103,    0,    0, Hupsel
688,20090104,    1,    0, Hupsel
688,20090105,   98,    4, Hupsel
688,20090106,    0,    4, Hupsel
688,20090107,    3,    4, Hupsel
688,20090108,    0,    2, Hupsel
688,20090109,    0,    2, Hupsel
688,20090110,    0,    2, Hupsel
688,20090111,    0,    2, Hupsel
688,20090112,    0,    1, Hupsel
688,20090113,   13,    0, Hupsel
688,20090114,   65,    0, Hupsel
688,20090115,    2,    0, Hupsel
688,20090116,    0,    0, Hupsel
688,20090117,    1,    0, Hupsel
688,20090118,   34,    0, Hupsel
688,20090119,   26,    0, Hupsel
688,20090120,   24,    0, Hupsel
688,20090121,    0,    0, Hupsel
688,20090122,    1,    0, Hupsel
688,20090123,  105,    0, Hupsel
688,20090124,   57,    0, Hupsel
688,20090125,    0,    0, Hupsel
688,20090126,    0,    0, Hupsel
688,20090127,    0,    0, Hupsel
688,20090128,    0,    0, Hupsel
688,20090129,    0,    0, Hupsel
688,20090130,    0,    0, Hupsel
688,20090131,    0,    0, Hupsel
688,20090201,    4,  998, Hupsel
688,20090202,    0,  998, Hupsel
688,20090203,    0,    0, Hupsel
688,20090204,    2,    0, Hupsel
688,20090205,    9,    0, Hupsel
688,20090206,   12,    0, Hupsel
688,20090207,    0,    0, Hupsel
688,20090208,   31,    0, Hupsel
688,20090209,   20,    0, Hupsel
688,20090210,  110,    0, Hupsel
688,20090211,   48,    0, Hupsel
688,20090212,    7,    0, Hupsel
688,20090213,    6,    0, Hupsel
688,20090214,   29,    0, Hupsel
688,20090215,    0,    0, Hupsel
688,20090216,   53,    0, Hupsel
688,20090217,   90,    0, Hupsel
688,20090218,    0,    0, Hupsel
688,20090219,    0,    0, Hupsel
688,20090220,   37,    0, Hupsel
688,20090221,    4,    0, Hupsel
688,20090222,   11,    0, Hupsel
688,20090223,   13,    0, Hupsel
688,20090224,    2,    0, Hupsel
688,20090225,    0,    0, Hupsel
688,20090226,    5,    0, Hupsel
688,20090227,   46,    0, Hupsel
688,20090228,   30,    0, Hupsel
688,20090301,    4,    0, Hupsel
688,20090302,    0,    0, Hupsel
688,20090303,    0,    0, Hupsel
688,20090304,    0,    0, Hupsel
688,20090305,   34,    0, Hupsel
688,20090306,  105,    0, Hupsel
688,20090307,   93,    0, Hupsel
688,20090308,    3,    0, Hupsel
688,20090309,   39,    0, Hupsel
688,20090310,    8,    0, Hupsel
688,20090311,   76,    0, Hupsel
688,20090312,    3,    0, Hupsel
688,20090313,   24,    0, Hupsel
688,20090314,    0,    0, Hupsel
688,20090315,    6,    0, Hupsel
688,20090316,    6,    0, Hupsel
688,20090317,    0,    0, Hupsel
688,20090318,    0,    0, Hupsel
688,20090319,    0,    0, Hupsel
688,20090320,    0,    0, Hupsel
688,20090321,    0,    0, Hupsel
688,20090322,    0,    0, Hupsel
688,20090323,    4,    0, Hupsel
688,20090324,   86,    0, Hupsel
688,20090325,   35,    0, Hupsel
688,20090326,   44,    0, Hupsel
688,20090327,   55,    0, Hupsel
688,20090328,   70,    0, Hupsel
688,20090329,   69,    0, Hupsel
688,20090330,    0,    0, Hupsel
688,20090331,    0,    0, Hupsel
688,20090401,    0,    0, Hupsel
688,20090402,    0,    0, Hupsel
688,20090403,    0,    0, Hupsel
688,20090404,    1,    0, Hupsel
688,20090405,    3,    0, Hupsel
688,20090406,    0,    0, Hupsel
688,20090407,    0,    0, Hupsel
688,20090408,   14,    0, Hupsel
688,20090409,   14,    0, Hupsel
688,20090410,    0,    0, Hupsel
688,20090411,    4,    0, Hupsel
688,20090412,   46,    0, Hupsel
688,20090413,    0,    0, Hupsel
688,20090414,    0,    0, Hupsel
688,20090415,    0,    0, Hupsel
688,20090416,    0,    0, Hupsel
688,20090417,    6,    0, Hupsel
688,20090418,    0,    0, Hupsel
688,20090419,    0,    0, Hupsel
688,20090420,    0,    0, Hupsel
688,20090421,    0,    0, Hupsel
688,20090422,    0,    0, Hupsel
688,20090423,    1,    0, Hupsel
688,20090424,    0,    0, Hupsel
688,20090425,    0,    0, Hupsel
688,20090426,    0,    0, Hupsel
688,20090427,   80,    0, Hupsel
688,20090428,    0,    0, Hupsel
688,20090429,   32,    0, Hupsel
688,20090430,    0,    0, Hupsel
688,20090501,    0,    0, Hupsel
688,20090502,    0,    0, Hupsel
688,20090503,    0,    0, Hupsel
688,20090504,    0,    0, Hupsel
688,20090505,    1,    0, Hupsel
688,20090506,   98,    0, Hupsel
688,20090507,   15,    0, Hupsel
688,20090508,    0,    0, Hupsel
688,20090509,   24,    0, Hupsel
688,20090510,    0,    0, Hupsel
688,20090511,    0,    0, Hupsel
688,20090512,    0,    0, Hupsel
688,20090513,    0,    0, Hupsel
688,20090514,    0,    0, Hupsel
688,20090515,    5,    0, Hupsel
688,20090516,  106,    0, Hupsel
688,20090517,   48,    0, Hupsel
688,20090518,    6,    0, Hupsel
688,20090519,    4,    0, Hupsel
688,20090520,    6,    0, Hupsel
688,20090521,    0,    0, Hupsel
688,20090522,    0,    0, Hupsel
688,20090523,    0,    0, Hupsel
688,20090524,    3,    0, Hupsel
688,20090525,    0,    0, Hupsel
688,20090526,    4,    0, Hupsel
688,20090527,   15,    0, Hupsel
688,20090528,   10,    0, Hupsel
688,20090529,    0,    0, Hupsel
688,20090530,    0,    0, Hupsel
688,20090531,    0,    0, Hupsel
688,20090601,    0,    0, Hupsel
688,20090602,    0,    0, Hupsel
688,20090603,    0,    0, Hupsel
688,20090604,    2,    0, Hupsel
688,20090605,   20,    0, Hupsel
688,20090606,    0,    0, Hupsel
688,20090607,   24,    0, Hupsel
688,20090608,   36,    0, Hupsel
688,20090609,    3,    0, Hupsel
688,20090610,   78,    0, Hupsel
688,20090611,  261,    0, Hupsel
688,20090612,   34,    0, Hupsel
688,20090613,    0,    0, Hupsel
688,20090614,    0,    0, Hupsel
688,20090615,   51,    0, Hupsel
688,20090616,   49,    0, Hupsel
688,20090617,    5,    0, Hupsel
688,20090618,    1,    0, Hupsel
688,20090619,    0,    0, Hupsel
688,20090620,    0,    0, Hupsel
688,20090621,   74,    0, Hupsel
688,20090622,   12,    0, Hupsel
688,20090623,    0,    0, Hupsel
688,20090624,    0,    0, Hupsel
688,20090625,    0,    0, Hupsel
688,20090626,    0,    0, Hupsel
688,20090627,    2,    0, Hupsel
688,20090628,    0,    0, Hupsel
688,20090629,    0,    0, Hupsel
688,20090630,    0,    0, Hupsel
